feature_id	sample_id	relative_count
feature_0478	sample_085	60.0
feature_0478	sample_470	31.0
feature_0478	sample_088	72.0
feature_0478	sample_323	54.0
feature_0478	sample_103	19.0
feature_0478	sample_372	160.0
feature_0478	sample_246	91.0
feature_0478	sample_505	9.0
feature_0478	sample_024	30.0
feature_0478	sample_078	113.0
feature_0478	sample_337	1.0
feature_0478	sample_159	18.0
feature_0478	sample_121	13.0
feature_0478	sample_339	77.0
feature_0478	sample_155	15.0
feature_0478	sample_064	2.0
feature_0478	sample_133	25.0
feature_0478	sample_422	1.0
feature_0478	sample_302	2.0
feature_0478	sample_256	27.0
feature_0478	sample_035	11.0
feature_0478	sample_222	15.0
feature_0478	sample_021	2.0
feature_0478	sample_098	14.0
feature_0478	sample_430	14.0
feature_0478	sample_493	16.0
feature_0478	sample_118	4.0
feature_0478	sample_216	5.0
feature_0478	sample_148	3.0
feature_0478	sample_450	12.0
feature_0478	sample_117	58.0
feature_0478	sample_334	30.0
feature_0478	sample_123	9.0
feature_0478	sample_480	4.0
feature_0478	sample_122	5.0
feature_0478	sample_516	7.0
feature_0478	sample_296	1.0
feature_0478	sample_484	1.0
feature_0478	sample_129	6.0
feature_0478	sample_229	3.0
feature_0478	sample_074	11.0
feature_0478	sample_383	7.0
feature_0478	sample_295	6.0
feature_0478	sample_418	2.0
feature_0478	sample_391	20.0
feature_0478	sample_485	20.0
feature_0478	sample_112	25.0
feature_0478	sample_015	6.0
feature_0478	sample_010	21.0
feature_0478	sample_182	6.0
feature_0478	sample_172	3.0
feature_0478	sample_453	1.0
feature_0478	sample_264	59.0
feature_0478	sample_473	51.0
feature_0478	sample_166	39.0
feature_0478	sample_412	28.0
feature_0478	sample_415	72.0
feature_0478	sample_104	51.0
feature_0478	sample_331	17.0
feature_0478	sample_488	13.0
feature_0478	sample_413	33.0
feature_0478	sample_438	14.0
feature_0478	sample_175	44.0
feature_0478	sample_170	11.0
feature_0478	sample_457	41.0
feature_0478	sample_127	39.0
feature_0478	sample_203	8.0
feature_0478	sample_469	54.0
feature_0478	sample_234	2.0
feature_0478	sample_292	1.0
feature_0478	sample_408	53.0
feature_0478	sample_086	36.0
feature_0478	sample_218	28.0
feature_0478	sample_402	15.0
feature_0478	sample_179	8.0
feature_0478	sample_107	40.0
feature_0478	sample_374	54.0
feature_0478	sample_515	28.0
feature_0478	sample_139	5.0
feature_0478	sample_101	1.0
feature_0478	sample_419	4.0
feature_0478	sample_210	19.0
feature_0478	sample_483	32.0
feature_0478	sample_115	24.0
feature_0478	sample_219	18.0
feature_0478	sample_244	29.0
feature_0478	sample_034	12.0
feature_0478	sample_387	22.0
feature_0478	sample_397	8.0
feature_0478	sample_169	33.0
feature_0478	sample_220	106.0
feature_0478	sample_432	8.0
feature_0478	sample_404	11.0
feature_0478	sample_120	29.0
feature_0478	sample_137	20.0
feature_0478	sample_356	6.0
feature_0478	sample_032	263.0
feature_0478	sample_416	22.0
feature_0478	sample_093	18.0
feature_0478	sample_263	24.0
feature_0478	sample_284	46.0
feature_0478	sample_406	23.0
feature_0478	sample_277	18.0
feature_0478	sample_468	8.0
feature_0478	sample_352	6.0
feature_0478	sample_214	19.0
feature_0478	sample_378	6.0
feature_0478	sample_095	8.0
feature_0478	sample_304	6.0
feature_0478	sample_208	2.0
feature_0478	sample_174	16.0
feature_0478	sample_498	7.0
feature_0478	sample_301	4.0
feature_0478	sample_427	4.0
feature_0478	sample_224	3.0
feature_0478	sample_146	4.0
feature_0478	sample_054	18.0
feature_0478	sample_017	42.0
feature_0478	sample_354	22.0
feature_0478	sample_499	24.0
feature_0478	sample_335	64.0
feature_0478	sample_058	6.0
feature_0478	sample_349	84.0
feature_0478	sample_065	22.0
feature_0478	sample_282	18.0
feature_0478	sample_359	14.0
feature_0478	sample_251	9.0
feature_0478	sample_006	11.0
feature_0478	sample_398	10.0
feature_0478	sample_038	13.0
feature_0478	sample_270	49.0
feature_0478	sample_278	54.0
feature_0478	sample_097	29.0
feature_0478	sample_313	38.0
feature_0478	sample_037	2.0
feature_0478	sample_504	70.0
feature_0478	sample_045	1.0
feature_0478	sample_260	9.0
feature_0478	sample_502	13.0
feature_0478	sample_163	97.0
feature_0478	sample_004	76.0
feature_0478	sample_258	39.0
feature_0478	sample_333	34.0
feature_0478	sample_405	18.0
feature_0478	sample_385	219.0
feature_0478	sample_003	22.0
feature_0478	sample_029	58.0
feature_0478	sample_529	85.0
feature_0478	sample_443	26.0
feature_0478	sample_508	13.0
feature_0478	sample_201	56.0
feature_0478	sample_143	112.0
feature_0478	sample_365	1.0
feature_0478	sample_096	4.0
feature_0478	sample_061	2.0
feature_0478	sample_202	2.0
feature_0478	sample_312	1.0
feature_0478	sample_520	2.0
feature_0478	sample_332	27.0
feature_0478	sample_281	12.0
feature_0478	sample_481	10.0
feature_0478	sample_379	1.0
feature_0478	sample_309	28.0
feature_0478	sample_036	1.0
feature_0478	sample_530	10.0
feature_0478	sample_459	10.0
feature_0478	sample_489	14.0
feature_0478	sample_073	2.0
feature_0478	sample_345	28.0
feature_0478	sample_288	20.0
feature_0478	sample_368	19.0
feature_0478	sample_225	70.0
feature_0478	sample_153	38.0
feature_0478	sample_269	25.0
feature_0478	sample_232	20.0
feature_0478	sample_057	17.0
feature_0478	sample_235	7.0
feature_0478	sample_519	14.0
feature_0478	sample_340	14.0
feature_0478	sample_294	23.0
feature_0478	sample_396	17.0
feature_0478	sample_011	35.0
feature_0478	sample_449	23.0
feature_0478	sample_326	6.0
feature_0478	sample_135	38.0
feature_0478	sample_314	22.0
feature_0478	sample_509	22.0
feature_0478	sample_367	39.0
feature_0478	sample_308	3.0
feature_0478	sample_303	9.0
feature_0478	sample_204	27.0
feature_0478	sample_275	12.0
feature_0478	sample_286	24.0
feature_0478	sample_495	69.0
feature_0478	sample_205	19.0
feature_0478	sample_458	40.0
feature_0478	sample_380	31.0
feature_0478	sample_062	2.0
feature_0478	sample_393	6.0
feature_0478	sample_369	9.0
feature_0478	sample_403	2.0
feature_0478	sample_358	5.0
feature_0478	sample_242	4.0
feature_0478	sample_147	20.0
feature_0478	sample_158	4.0
feature_0478	sample_357	1.0
feature_0478	sample_080	1.0
feature_0478	sample_005	2.0
feature_0478	sample_252	15.0
feature_0478	sample_496	23.0
feature_0478	sample_189	26.0
feature_0478	sample_434	1.0
feature_0478	sample_102	44.0
feature_0478	sample_315	45.0
feature_0478	sample_167	6.0
feature_0478	sample_081	44.0
feature_0478	sample_053	1.0
feature_0478	sample_141	20.0
feature_0478	sample_110	35.0
feature_0478	sample_329	30.0
feature_0478	sample_320	78.0
feature_0478	sample_361	21.0
feature_0478	sample_041	25.0
feature_0478	sample_399	15.0
feature_0478	sample_497	11.0
feature_0478	sample_190	7.0
feature_0478	sample_075	12.0
feature_0478	sample_001	16.0
feature_0478	sample_321	16.0
feature_0478	sample_188	12.0
feature_0478	sample_523	3.0
feature_0478	sample_194	37.0
feature_0478	sample_069	71.0
feature_0478	sample_437	4.0
feature_0478	sample_423	12.0
feature_0478	sample_160	16.0
feature_0478	sample_435	22.0
feature_0478	sample_261	97.0
feature_0478	sample_200	22.0
feature_0479	sample_390	16.0
feature_0479	sample_472	1.0
feature_0479	sample_522	2.0
feature_0479	sample_042	1.0
feature_0479	sample_500	2.0
feature_0479	sample_478	1.0
feature_0479	sample_267	1.0
feature_0479	sample_344	1.0
feature_0479	sample_002	4.0
feature_0479	sample_513	2.0
feature_0479	sample_056	10.0
feature_0479	sample_376	1.0
feature_0479	sample_411	1.0
feature_0479	sample_290	1.0
feature_0479	sample_195	1.0
feature_0479	sample_248	1.0
feature_0479	sample_428	1.0
feature_0479	sample_152	1.0
feature_0479	sample_456	7.0
feature_0479	sample_407	4.0
feature_0479	sample_215	2.0
feature_0479	sample_400	3.0
feature_0479	sample_388	1.0
feature_0479	sample_373	14.0
feature_0479	sample_317	2.0
feature_0479	sample_291	7.0
feature_0479	sample_130	1.0
feature_0479	sample_209	1.0
feature_0479	sample_142	7.0
feature_0479	sample_162	1.0
feature_0479	sample_409	1.0
feature_0479	sample_067	2.0
feature_0479	sample_076	2.0
feature_0479	sample_527	3.0
feature_0479	sample_386	1.0
feature_0479	sample_362	1.0
feature_0479	sample_255	1.0
feature_0479	sample_370	2.0
feature_0479	sample_512	2.0
feature_0479	sample_128	1.0
feature_0479	sample_066	6.0
feature_0479	sample_431	3.0
feature_0479	sample_259	1.0
feature_0479	sample_482	1.0
feature_0479	sample_083	1.0
feature_0479	sample_517	8.0
feature_0479	sample_156	1.0
feature_0479	sample_157	1.0
feature_0479	sample_024	1.0
feature_0479	sample_064	1.0
feature_0479	sample_422	1.0
feature_0479	sample_181	4.0
feature_0479	sample_424	1.0
feature_0479	sample_227	4.0
feature_0479	sample_079	26.0
feature_0479	sample_098	1.0
feature_0479	sample_364	8.0
feature_0479	sample_165	1.0
feature_0479	sample_450	2.0
feature_0479	sample_117	1.0
feature_0479	sample_014	4.0
feature_0479	sample_334	5.0
feature_0479	sample_123	7.0
feature_0479	sample_480	1.0
feature_0479	sample_122	1.0
feature_0479	sample_516	1.0
feature_0479	sample_296	1.0
feature_0479	sample_484	1.0
feature_0479	sample_074	1.0
feature_0479	sample_383	1.0
feature_0479	sample_295	1.0
feature_0479	sample_391	2.0
feature_0479	sample_015	1.0
feature_0479	sample_182	1.0
feature_0479	sample_175	2.0
feature_0479	sample_139	1.0
feature_0479	sample_387	4.0
feature_0479	sample_272	1.0
feature_0479	sample_169	1.0
feature_0479	sample_016	1.0
feature_0479	sample_350	1.0
feature_0479	sample_140	1.0
feature_0479	sample_432	18.0
feature_0479	sample_120	2.0
feature_0479	sample_137	2.0
feature_0479	sample_356	1.0
feature_0479	sample_416	1.0
feature_0479	sample_093	1.0
feature_0479	sample_263	1.0
feature_0479	sample_284	1.0
feature_0479	sample_487	1.0
feature_0479	sample_208	1.0
feature_0479	sample_224	1.0
feature_0479	sample_097	1.0
feature_0479	sample_037	2.0
feature_0479	sample_004	1.0
feature_0479	sample_099	2.0
feature_0479	sample_100	2.0
feature_0479	sample_068	5.0
feature_0479	sample_202	1.0
feature_0479	sample_312	1.0
feature_0479	sample_520	4.0
feature_0479	sample_279	2.0
feature_0479	sample_476	1.0
feature_0479	sample_091	1.0
feature_0479	sample_265	5.0
feature_0479	sample_440	1.0
feature_0479	sample_340	7.0
feature_0479	sample_011	1.0
feature_0479	sample_367	5.0
feature_0479	sample_204	1.0
feature_0479	sample_393	3.0
feature_0479	sample_230	7.0
feature_0479	sample_357	1.0
feature_0479	sample_252	493.0
feature_0479	sample_496	3.0
feature_0479	sample_102	1.0
feature_0479	sample_315	3.0
feature_0479	sample_167	2.0
feature_0479	sample_329	81.0
feature_0479	sample_320	2.0
feature_0479	sample_497	1.0
feature_0479	sample_321	32.0
feature_0479	sample_328	4.0
feature_0479	sample_160	1.0
feature_0480	sample_136	2.0
feature_0480	sample_500	2.0
feature_0480	sample_119	1.0
feature_0480	sample_158	1.0
feature_0480	sample_053	1.0
feature_0480	sample_247	2.0
feature_0481	sample_136	1.0
feature_0481	sample_506	1.0
feature_0481	sample_187	6.0
feature_0481	sample_366	1.0
feature_0481	sample_007	1.0
feature_0481	sample_267	1.0
feature_0481	sample_324	2.0
feature_0481	sample_451	1.0
feature_0481	sample_392	1.0
feature_0481	sample_513	1.0
feature_0481	sample_221	1.0
feature_0481	sample_467	3.0
feature_0481	sample_466	4.0
feature_0481	sample_184	1.0
feature_0481	sample_072	1.0
feature_0481	sample_046	1.0
feature_0481	sample_338	2.0
feature_0481	sample_347	1.0
feature_0481	sample_199	2.0
feature_0481	sample_196	2.0
feature_0481	sample_018	1.0
feature_0481	sample_268	2.0
feature_0481	sample_149	1.0
feature_0481	sample_084	2.0
feature_0481	sample_243	1.0
feature_0481	sample_389	10.0
feature_0481	sample_306	2.0
feature_0481	sample_510	1.0
feature_0481	sample_475	2.0
feature_0481	sample_400	6.0
feature_0481	sample_130	2.0
feature_0481	sample_271	5.0
feature_0481	sample_381	1.0
feature_0481	sample_490	1.0
feature_0481	sample_255	1.0
feature_0481	sample_191	3.0
feature_0481	sample_048	3.0
feature_0481	sample_138	2.0
feature_0481	sample_066	1.0
feature_0481	sample_377	1.0
feature_0481	sample_355	2.0
feature_0481	sample_025	1.0
feature_0481	sample_482	1.0
feature_0481	sample_293	1.0
feature_0481	sample_236	1.0
feature_0481	sample_531	7.0
feature_0481	sample_105	1.0
feature_0481	sample_180	1.0
feature_0481	sample_305	1.0
feature_0481	sample_008	1.0
feature_0481	sample_211	3.0
feature_0481	sample_525	1.0
feature_0481	sample_047	2.0
feature_0481	sample_444	1.0
feature_0481	sample_382	2.0
feature_0481	sample_384	1.0
feature_0481	sample_023	1.0
feature_0481	sample_124	1.0
feature_0481	sample_486	2.0
feature_0481	sample_310	1.0
feature_0481	sample_176	1.0
feature_0481	sample_164	1.0
feature_0481	sample_223	1.0
feature_0481	sample_103	2.0
feature_0481	sample_246	1.0
feature_0481	sample_024	1.0
feature_0481	sample_078	1.0
feature_0481	sample_155	1.0
feature_0481	sample_133	2.0
feature_0481	sample_302	5.0
feature_0481	sample_035	1.0
feature_0481	sample_021	1.0
feature_0481	sample_227	7.0
feature_0481	sample_098	1.0
feature_0481	sample_430	2.0
feature_0481	sample_493	1.0
feature_0481	sample_118	3.0
feature_0481	sample_216	1.0
feature_0481	sample_383	1.0
feature_0481	sample_485	1.0
feature_0481	sample_112	1.0
feature_0481	sample_415	2.0
feature_0481	sample_488	3.0
feature_0481	sample_028	3.0
feature_0481	sample_457	1.0
feature_0481	sample_086	1.0
feature_0481	sample_179	1.0
feature_0481	sample_107	1.0
feature_0481	sample_034	1.0
feature_0481	sample_016	1.0
feature_0481	sample_140	1.0
feature_0481	sample_404	1.0
feature_0481	sample_284	1.0
feature_0481	sample_406	1.0
feature_0481	sample_468	1.0
feature_0481	sample_174	1.0
feature_0481	sample_336	1.0
feature_0481	sample_498	1.0
feature_0481	sample_054	1.0
feature_0481	sample_359	2.0
feature_0481	sample_270	2.0
feature_0481	sample_004	2.0
feature_0481	sample_061	3.0
feature_0481	sample_460	1.0
feature_0481	sample_281	43.0
feature_0481	sample_379	1.0
feature_0481	sample_226	1.0
feature_0481	sample_530	2.0
feature_0481	sample_073	1.0
feature_0481	sample_368	1.0
feature_0481	sample_153	1.0
feature_0481	sample_314	1.0
feature_0481	sample_303	1.0
feature_0481	sample_380	1.0
feature_0481	sample_496	1.0
feature_0481	sample_434	13.0
feature_0481	sample_315	1.0
feature_0481	sample_167	1.0
feature_0481	sample_110	3.0
feature_0481	sample_329	1.0
feature_0481	sample_041	1.0
feature_0481	sample_321	1.0
feature_0481	sample_423	1.0
feature_0481	sample_160	1.0
feature_0481	sample_435	1.0
feature_0482	sample_433	2.0
feature_0482	sample_240	1.0
feature_0482	sample_327	8.0
feature_0482	sample_026	1.0
feature_0482	sample_044	1.0
feature_0482	sample_184	1.0
feature_0482	sample_012	1.0
feature_0482	sample_009	13.0
feature_0482	sample_494	1.0
feature_0482	sample_067	1.0
feature_0482	sample_177	1.0
feature_0482	sample_113	13.0
feature_0482	sample_370	21.0
feature_0482	sample_157	1.0
feature_0482	sample_339	1.0
feature_0482	sample_227	1.0
feature_0482	sample_516	1.0
feature_0482	sample_129	1.0
feature_0482	sample_010	1.0
feature_0482	sample_468	1.0
feature_0482	sample_304	1.0
feature_0482	sample_349	1.0
feature_0482	sample_147	1.0
feature_0482	sample_357	1.0
feature_0482	sample_189	1.0
feature_0482	sample_053	1.0
feature_0482	sample_188	1.0
feature_0482	sample_200	1.0
feature_0483	sample_136	1.0
feature_0483	sample_020	1.0
feature_0483	sample_299	1.0
feature_0483	sample_528	1.0
feature_0483	sample_007	1.0
feature_0483	sample_161	1.0
feature_0483	sample_324	12.0
feature_0483	sample_134	2.0
feature_0483	sample_503	3.0
feature_0483	sample_475	2.0
feature_0483	sample_407	2.0
feature_0483	sample_494	4.0
feature_0483	sample_417	1.0
feature_0483	sample_177	4.0
feature_0483	sample_527	3.0
feature_0483	sample_490	1.0
feature_0483	sample_362	2.0
feature_0483	sample_191	4.0
feature_0483	sample_370	1.0
feature_0483	sample_355	1.0
feature_0483	sample_228	1.0
feature_0483	sample_071	2.0
feature_0483	sample_121	1.0
feature_0483	sample_493	3.0
feature_0483	sample_148	1.0
feature_0483	sample_401	1.0
feature_0483	sample_074	1.0
feature_0483	sample_295	1.0
feature_0483	sample_101	1.0
feature_0483	sample_432	1.0
feature_0483	sample_356	2.0
feature_0483	sample_051	4.0
feature_0483	sample_406	1.0
feature_0483	sample_304	1.0
feature_0483	sample_498	3.0
feature_0483	sample_301	2.0
feature_0483	sample_225	1.0
feature_0483	sample_135	1.0
feature_0483	sample_204	1.0
feature_0483	sample_358	1.0
feature_0483	sample_252	2.0
feature_0483	sample_167	1.0
feature_0483	sample_081	1.0
feature_0483	sample_053	1.0
feature_0483	sample_329	1.0
feature_0483	sample_361	1.0
feature_0483	sample_190	6.0
feature_0483	sample_001	1.0
feature_0483	sample_188	1.0
feature_0483	sample_250	3.0
feature_0483	sample_523	1.0
feature_0483	sample_247	4.0
feature_0483	sample_160	1.0
feature_0484	sample_433	19.0
feature_0484	sample_136	3.0
feature_0484	sample_031	18.0
feature_0484	sample_447	1.0
feature_0484	sample_020	83.0
feature_0484	sample_522	10.0
feature_0484	sample_410	3.0
feature_0484	sample_187	5.0
feature_0484	sample_042	22.0
feature_0484	sample_366	2.0
feature_0484	sample_116	8.0
feature_0484	sample_500	1.0
feature_0484	sample_375	42.0
feature_0484	sample_131	5.0
feature_0484	sample_299	2.0
feature_0484	sample_528	1.0
feature_0484	sample_478	7.0
feature_0484	sample_161	1.0
feature_0484	sample_344	7.0
feature_0484	sample_318	13.0
feature_0484	sample_324	11.0
feature_0484	sample_109	18.0
feature_0484	sample_134	1.0
feature_0484	sample_394	2.0
feature_0484	sample_421	9.0
feature_0484	sample_466	2.0
feature_0484	sample_290	15.0
feature_0484	sample_196	2.0
feature_0484	sample_012	1.0
feature_0484	sample_492	3.0
feature_0484	sample_215	1.0
feature_0484	sample_373	1.0
feature_0484	sample_142	2.0
feature_0484	sample_445	1.0
feature_0484	sample_363	2.0
feature_0484	sample_022	2.0
feature_0484	sample_050	1.0
feature_0484	sample_124	2.0
feature_0484	sample_111	2.0
feature_0484	sample_514	3.0
feature_0484	sample_310	1.0
feature_0484	sample_176	1.0
feature_0484	sample_348	2.0
feature_0484	sample_085	4.0
feature_0484	sample_088	1.0
feature_0484	sample_103	7.0
feature_0484	sample_078	8.0
feature_0484	sample_337	1.0
feature_0484	sample_351	2.0
feature_0484	sample_159	1.0
feature_0484	sample_339	1.0
feature_0484	sample_155	3.0
feature_0484	sample_222	8.0
feature_0484	sample_148	1.0
feature_0484	sample_473	1.0
feature_0484	sample_412	4.0
feature_0484	sample_469	12.0
feature_0484	sample_027	5.0
feature_0484	sample_101	1.0
feature_0484	sample_272	2.0
feature_0484	sample_220	5.0
feature_0484	sample_120	4.0
feature_0484	sample_137	8.0
feature_0484	sample_032	1.0
feature_0484	sample_416	2.0
feature_0484	sample_093	7.0
feature_0484	sample_284	3.0
feature_0484	sample_051	8.0
feature_0484	sample_406	2.0
feature_0484	sample_352	1.0
feature_0484	sample_214	2.0
feature_0484	sample_224	33.0
feature_0484	sample_146	1.0
feature_0484	sample_054	20.0
feature_0484	sample_017	1.0
feature_0484	sample_354	2.0
feature_0484	sample_499	2.0
feature_0484	sample_335	3.0
feature_0484	sample_278	3.0
feature_0484	sample_037	5.0
feature_0484	sample_045	1.0
feature_0484	sample_258	3.0
feature_0484	sample_333	1.0
feature_0484	sample_057	1.0
feature_0484	sample_135	1.0
feature_0484	sample_308	1.0
feature_0484	sample_204	2.0
feature_0484	sample_275	1.0
feature_0484	sample_403	1.0
feature_0484	sample_005	1.0
feature_0484	sample_252	1.0
feature_0484	sample_496	9.0
feature_0484	sample_189	1.0
feature_0484	sample_434	1.0
feature_0484	sample_315	84.0
feature_0484	sample_081	4.0
feature_0484	sample_141	2.0
feature_0484	sample_329	4.0
feature_0484	sample_320	1.0
feature_0484	sample_361	1.0
feature_0484	sample_399	1.0
feature_0484	sample_497	36.0
feature_0484	sample_075	5.0
feature_0484	sample_001	105.0
feature_0484	sample_321	1.0
feature_0484	sample_188	51.0
feature_0484	sample_194	9.0
feature_0484	sample_328	3.0
feature_0484	sample_069	8.0
feature_0484	sample_160	1.0
feature_0484	sample_435	1.0
feature_0484	sample_217	1.0
feature_0485	sample_136	2.0
feature_0485	sample_187	2.0
feature_0485	sample_500	1.0
feature_0485	sample_528	1.0
feature_0485	sample_478	1.0
feature_0485	sample_324	14.0
feature_0485	sample_421	3.0
feature_0485	sample_249	1.0
feature_0485	sample_451	2.0
feature_0485	sample_089	4.0
feature_0485	sample_524	3.0
feature_0485	sample_392	2.0
feature_0485	sample_513	2.0
feature_0485	sample_185	7.0
feature_0485	sample_467	1.0
feature_0485	sample_253	4.0
feature_0485	sample_300	1.0
feature_0485	sample_474	9.0
feature_0485	sample_307	2.0
feature_0485	sample_518	1.0
feature_0485	sample_044	1.0
feature_0485	sample_184	1.0
feature_0485	sample_462	3.0
feature_0485	sample_436	1.0
feature_0485	sample_477	2.0
feature_0485	sample_426	5.0
feature_0485	sample_046	21.0
feature_0485	sample_376	8.0
feature_0485	sample_338	2.0
feature_0485	sample_347	6.0
feature_0485	sample_154	2.0
feature_0485	sample_199	1.0
feature_0485	sample_092	5.0
feature_0485	sample_262	2.0
feature_0485	sample_195	6.0
feature_0485	sample_268	9.0
feature_0485	sample_248	31.0
feature_0485	sample_213	1.0
feature_0485	sample_059	5.0
feature_0485	sample_197	1.0
feature_0485	sample_464	1.0
feature_0485	sample_151	6.0
feature_0485	sample_243	1.0
feature_0485	sample_389	1.0
feature_0485	sample_492	1.0
feature_0485	sample_245	1.0
feature_0485	sample_381	10.0
feature_0485	sample_177	4.0
feature_0485	sample_527	1.0
feature_0485	sample_255	1.0
feature_0485	sample_191	1.0
feature_0485	sample_355	5.0
feature_0485	sample_025	1.0
feature_0485	sample_482	1.0
feature_0485	sample_063	1.0
feature_0485	sample_083	1.0
feature_0485	sample_471	4.0
feature_0485	sample_033	2.0
feature_0485	sample_439	4.0
feature_0485	sample_105	3.0
feature_0485	sample_257	1.0
feature_0485	sample_228	4.0
feature_0485	sample_180	1.0
feature_0485	sample_305	3.0
feature_0485	sample_008	1.0
feature_0485	sample_071	25.0
feature_0485	sample_211	1.0
feature_0485	sample_452	4.0
feature_0485	sample_030	2.0
feature_0485	sample_047	9.0
feature_0485	sample_445	3.0
feature_0485	sample_444	4.0
feature_0485	sample_465	2.0
feature_0485	sample_186	1.0
feature_0485	sample_192	1.0
feature_0485	sample_517	6.0
feature_0485	sample_346	1.0
feature_0485	sample_363	2.0
feature_0485	sample_019	1.0
feature_0485	sample_382	1.0
feature_0485	sample_022	1.0
feature_0485	sample_276	2.0
feature_0485	sample_023	1.0
feature_0485	sample_238	2.0
feature_0485	sample_322	2.0
feature_0485	sample_521	1.0
feature_0485	sample_231	2.0
feature_0485	sample_111	4.0
feature_0485	sample_463	1.0
feature_0485	sample_310	1.0
feature_0485	sample_183	1.0
feature_0485	sample_176	1.0
feature_0485	sample_164	1.0
feature_0485	sample_348	8.0
feature_0485	sample_223	1.0
feature_0485	sample_088	19.0
feature_0485	sample_323	3.0
feature_0485	sample_372	2.0
feature_0485	sample_505	7.0
feature_0485	sample_078	4.0
feature_0485	sample_337	2.0
feature_0485	sample_351	11.0
feature_0485	sample_159	1.0
feature_0485	sample_155	1.0
feature_0485	sample_256	1.0
feature_0485	sample_035	7.0
feature_0485	sample_129	1.0
feature_0485	sample_229	2.0
feature_0485	sample_074	8.0
feature_0485	sample_383	2.0
feature_0485	sample_015	1.0
feature_0485	sample_010	2.0
feature_0485	sample_182	1.0
feature_0485	sample_297	3.0
feature_0485	sample_453	1.0
feature_0485	sample_264	4.0
feature_0485	sample_412	2.0
feature_0485	sample_104	7.0
feature_0485	sample_438	1.0
feature_0485	sample_175	1.0
feature_0485	sample_170	1.0
feature_0485	sample_457	5.0
feature_0485	sample_127	1.0
feature_0485	sample_203	8.0
feature_0485	sample_469	1.0
feature_0485	sample_234	10.0
feature_0485	sample_292	1.0
feature_0485	sample_408	1.0
feature_0485	sample_402	1.0
feature_0485	sample_027	64.0
feature_0485	sample_515	1.0
feature_0485	sample_101	1.0
feature_0485	sample_419	3.0
feature_0485	sample_210	3.0
feature_0485	sample_115	1.0
feature_0485	sample_219	2.0
feature_0485	sample_342	2.0
feature_0485	sample_169	3.0
feature_0485	sample_120	1.0
feature_0485	sample_356	1.0
feature_0485	sample_051	7.0
feature_0485	sample_468	9.0
feature_0485	sample_304	1.0
feature_0485	sample_498	1.0
feature_0485	sample_301	79.0
feature_0485	sample_499	1.0
feature_0485	sample_335	2.0
feature_0485	sample_349	20.0
feature_0485	sample_282	2.0
feature_0485	sample_119	1.0
feature_0485	sample_251	1.0
feature_0485	sample_398	7.0
feature_0485	sample_097	1.0
feature_0485	sample_313	11.0
feature_0485	sample_037	1.0
feature_0485	sample_045	5.0
feature_0485	sample_502	2.0
feature_0485	sample_385	6.0
feature_0485	sample_099	2.0
feature_0485	sample_029	2.0
feature_0485	sample_529	1.0
feature_0485	sample_460	9.0
feature_0485	sample_332	2.0
feature_0485	sample_481	1.0
feature_0485	sample_309	2.0
feature_0485	sample_489	1.0
feature_0485	sample_345	2.0
feature_0485	sample_368	1.0
feature_0485	sample_153	1.0
feature_0485	sample_232	2.0
feature_0485	sample_057	1.0
feature_0485	sample_519	2.0
feature_0485	sample_340	1.0
feature_0485	sample_011	2.0
feature_0485	sample_449	2.0
feature_0485	sample_135	6.0
feature_0485	sample_509	1.0
feature_0485	sample_367	2.0
feature_0485	sample_204	2.0
feature_0485	sample_286	4.0
feature_0485	sample_393	5.0
feature_0485	sample_403	2.0
feature_0485	sample_147	2.0
feature_0485	sample_252	3.0
feature_0485	sample_167	7.0
feature_0485	sample_081	1.0
feature_0485	sample_329	1.0
feature_0485	sample_361	1.0
feature_0485	sample_399	1.0
feature_0485	sample_497	1.0
feature_0485	sample_190	1.0
feature_0485	sample_247	1.0
feature_0486	sample_020	1.0
feature_0486	sample_191	1.0
feature_0486	sample_198	1.0
feature_0487	sample_390	458.0
feature_0487	sample_433	4159.0
feature_0487	sample_136	3007.0
feature_0487	sample_031	30.0
feature_0487	sample_447	2817.0
feature_0487	sample_020	6982.0
feature_0487	sample_472	720.0
feature_0487	sample_506	1659.0
feature_0487	sample_522	1794.0
feature_0487	sample_240	213.0
feature_0487	sample_410	1409.0
feature_0487	sample_187	13609.0
feature_0487	sample_042	1667.0
feature_0487	sample_366	2120.0
feature_0487	sample_116	62.0
feature_0487	sample_500	2591.0
feature_0487	sample_375	3738.0
feature_0487	sample_131	24.0
feature_0487	sample_327	3.0
feature_0487	sample_299	312.0
feature_0487	sample_528	5044.0
feature_0487	sample_478	720.0
feature_0487	sample_298	1021.0
feature_0487	sample_007	1440.0
feature_0487	sample_267	6555.0
feature_0487	sample_145	2.0
feature_0487	sample_283	8.0
feature_0487	sample_161	1493.0
feature_0487	sample_344	42.0
feature_0487	sample_002	104.0
feature_0487	sample_318	281.0
feature_0487	sample_324	1952.0
feature_0487	sample_109	1966.0
feature_0487	sample_134	4752.0
feature_0487	sample_026	867.0
feature_0487	sample_394	515.0
feature_0487	sample_421	356.0
feature_0487	sample_503	13186.0
feature_0487	sample_249	1266.0
feature_0487	sample_451	5202.0
feature_0487	sample_089	6562.0
feature_0487	sample_524	459.0
feature_0487	sample_392	1820.0
feature_0487	sample_513	7006.0
feature_0487	sample_060	8003.0
feature_0487	sample_185	4254.0
feature_0487	sample_106	8365.0
