stage_index	interaction_id	cell_pair_id	association_pvalue	interaction_strength_like_value
15	interaction_0179	cell_pair_0007	0.0009	-0.179514657013621
15	interaction_0220	cell_pair_0001	0.0009	-0.22431729826094
15	interaction_0015	cell_pair_0001	0.0009	-0.248107861595691
15	interaction_0020	cell_pair_0003	0.0009	-0.254977850962736
15	interaction_0177	cell_pair_0007	0.0009	-0.254977850962736
15	interaction_0280	cell_pair_0004	0.0009	-0.305788392232109
15	interaction_0012	cell_pair_0003	0.0009	-0.31114825613412
15	interaction_0018	cell_pair_0004	0.0009	-0.338250400189295
15	interaction_0148	cell_pair_0004	0.0009	-0.375197234747053
15	interaction_0252	cell_pair_0005	0.0009	-0.41888982477445
15	interaction_0179	cell_pair_0006	0.0009	-0.457989644463391
15	interaction_0106	cell_pair_0003	0.0009	-0.473931188332412
15	interaction_0226	cell_pair_0005	0.0009	-0.518701058452435
15	interaction_0129	cell_pair_0006	0.0009	-0.524915117051217
15	interaction_0129	cell_pair_0008	0.0009	-0.531156057025363
15	interaction_0177	cell_pair_0006	0.0009	-0.550042516371997
15	interaction_0147	cell_pair_0008	0.0009	-0.552156355637915
15	interaction_0219	cell_pair_0008	0.0009	-0.552156355637915
15	interaction_0278	cell_pair_0003	0.0009	-0.610433188237274
15	interaction_0199	cell_pair_0006	0.0009	-0.610433188237274
15	interaction_0103	cell_pair_0003	0.0009	-0.614845103115656
15	interaction_0253	cell_pair_0003	0.0009	-0.614845103115656
15	interaction_0117	cell_pair_0003	0.0009	-0.62148837674627
15	interaction_0100	cell_pair_0003	0.0009	-0.655171503002559
15	interaction_0131	cell_pair_0008	0.0009	-0.698997743967186
15	interaction_0115	cell_pair_0003	0.0009	-0.703689439291908
15	interaction_0004	cell_pair_0003	0.0009	-0.710755714843358
15	interaction_0201	cell_pair_0006	0.0009	-0.790858602161408
15	interaction_0179	cell_pair_0004	0.0009	-0.849440323424619
15	interaction_0252	cell_pair_0003	0.0009	-0.85464861442738
15	interaction_0185	cell_pair_0005	0.0009	-0.888968687611256
15	interaction_0185	cell_pair_0005	0.0009	-0.888968687611256
15	interaction_0185	cell_pair_0005	0.0009	-0.888968687611256
15	interaction_0185	cell_pair_0005	0.0009	-0.888968687611256
15	interaction_0185	cell_pair_0005	0.0009	-0.888968687611256
15	interaction_0185	cell_pair_0005	0.0009	-0.888968687611256
15	interaction_0185	cell_pair_0005	0.0009	-0.888968687611256
15	interaction_0185	cell_pair_0005	0.0009	-0.888968687611256
15	interaction_0252	cell_pair_0004	0.0009	-0.946193556304206
15	interaction_0201	cell_pair_0001	0.0009	-0.979942347658747
15	interaction_0003	cell_pair_0002	0.0009	-0.99136969485656
15	interaction_0204	cell_pair_0001	0.0009	-1.01158797427521
15	interaction_0092	cell_pair_0005	0.0009	-1.02326977932285
15	interaction_0206	cell_pair_0008	0.0009	-1.03800632257974
15	interaction_0184	cell_pair_0003	0.0009	-1.04692104738749
15	interaction_0253	cell_pair_0004	0.0009	-1.05589120089205
15	interaction_0283	cell_pair_0007	0.0009	-1.05589120089205
15	interaction_0283	cell_pair_0007	0.0009	-1.05589120089205
15	interaction_0129	cell_pair_0007	0.0009	-1.0862010350493
15	interaction_0251	cell_pair_0003	0.0009	-1.19099722506091
15	interaction_0175	cell_pair_0004	0.0009	-1.19099722506091
15	interaction_0200	cell_pair_0006	0.0009	-1.29335894269059
15	interaction_0208	cell_pair_0003	0.0009	-1.36959452851768
15	interaction_0283	cell_pair_0003	0.0009	-1.39213709716876
15	interaction_0283	cell_pair_0003	0.0009	-1.39213709716876
15	interaction_0251	cell_pair_0004	0.0009	-1.40736357139342
15	interaction_0129	cell_pair_0004	0.0009	-1.52284078881336
15	interaction_0191	cell_pair_0004	0.0009	-1.53951952995999
15	interaction_0230	cell_pair_0004	0.0009	-1.55215635563791
15	interaction_0206	cell_pair_0003	0.0009	-1.5649048483799
15	interaction_0200	cell_pair_0001	0.0009	-1.56917950348023
15	interaction_0115	cell_pair_0004	0.0009	-1.63039392996816
15	interaction_0111	cell_pair_0001	0.0009	-2.44222232860507
15	interaction_0096	cell_pair_0003	0.0009	-2.74661576419993
15	interaction_0162	cell_pair_0007	0.01	2.62339868237726
15	interaction_0231	cell_pair_0001	0.01	2.4350951516201
15	interaction_0231	cell_pair_0005	0.01	2.40026466600854
15	interaction_0181	cell_pair_0009	0.01	1.87223777364246
15	interaction_0212	cell_pair_0009	0.01	1.59598097896562
15	interaction_0210	cell_pair_0002	0.01	1.53306492186964
15	interaction_0181	cell_pair_0007	0.01	0.878921479749851
15	interaction_0078	cell_pair_0003	0.01	0.843983844048327
15	interaction_0148	cell_pair_0002	0.01	0.751035176667862
15	interaction_0249	cell_pair_0008	0.01	0.486456955768731
15	interaction_0014	cell_pair_0005	0.01	0.461528559472877
15	interaction_0250	cell_pair_0008	0.01	0.280956313831056
15	interaction_0055	cell_pair_0004	0.01	-0.0969617298870879
15	interaction_0086	cell_pair_0004	0.01	-0.101598140007807
15	interaction_0089	cell_pair_0004	0.01	-0.118726938570751
15	interaction_0244	cell_pair_0001	0.01	-0.166502663140165
15	interaction_0274	cell_pair_0003	0.01	-0.289827251720338
15	interaction_0019	cell_pair_0002	0.01	-0.454031630894707
15	interaction_0131	cell_pair_0006	0.01	-0.691988685447822
15	interaction_0205	cell_pair_0002	0.01	-0.717856771218502
15	interaction_0192	cell_pair_0004	0.01	-0.828793172581858
15	interaction_0251	cell_pair_0008	0.01	-0.888968687611256
15	interaction_0251	cell_pair_0006	0.01	-0.951763814347152
15	interaction_0041	cell_pair_0002	0.02	2.52556778890135
15	interaction_0231	cell_pair_0002	0.02	2.49722912878761
15	interaction_0231	cell_pair_0006	0.02	2.39314158449263
15	interaction_0062	cell_pair_0006	0.02	1.93508252331866
15	interaction_0076	cell_pair_0001	0.02	1.20288783347014
15	interaction_0259	cell_pair_0007	0.02	1.11303366529989
15	interaction_0043	cell_pair_0003	0.02	0.933572638261024
15	interaction_0181	cell_pair_0004	0.02	0.625738061908648
15	interaction_0089	cell_pair_0002	0.02	0.371837617330421
15	interaction_0002	cell_pair_0002	0.02	0.271425676092934
15	interaction_0249	cell_pair_0006	0.02	0.232660756790275
15	interaction_0053	cell_pair_0004	0.02	-0.284545872884282
15	interaction_0272	cell_pair_0003	0.02	-0.407363571393423
15	interaction_0176	cell_pair_0004	0.02	-0.717856771218502
15	interaction_0092	cell_pair_0006	0.02	-1.18442457113743
15	interaction_0204	cell_pair_0008	0.02	-1.44222232860507
15	interaction_0279	cell_pair_0004	0.02	-2.04692104738749
15	interaction_0060	cell_pair_0006	0.03	2.5298209465287
15	interaction_0062	cell_pair_0004	0.03	1.78240856492737
15	interaction_0070	cell_pair_0003	0.03	1.58928410667125
15	interaction_0277	cell_pair_0009	0.03	1.22465773412074
15	interaction_0114	cell_pair_0001	0.03	0.995665409736109
15	interaction_0114	cell_pair_0001	0.03	0.995665409736109
15	interaction_0043	cell_pair_0001	0.03	0.979659551715824
15	interaction_0212	cell_pair_0002	0.03	0.7982579326445
15	interaction_0020	cell_pair_0006	0.03	-0.569179503480228
15	interaction_0012	cell_pair_0004	0.03	-0.954557029238833
15	interaction_0113	cell_pair_0002	0.03	-1.03800632257974
15	interaction_0279	cell_pair_0007	0.03	-1.67116353577046
15	interaction_0130	cell_pair_0002	0.03	-1.8520421186129
15	interaction_0045	cell_pair_0006	0.04	0.760433874670112
15	interaction_0250	cell_pair_0002	0.04	0.225274929869569
15	interaction_0168	cell_pair_0001	0.04	0.151858816727005
15	interaction_0064	cell_pair_0004	0.04	-0.0115879742752118
15	interaction_0244	cell_pair_0002	0.04	-0.204233052217608
15	interaction_0035	cell_pair_0004	0.04	-0.334607228958109
15	interaction_0192	cell_pair_0006	0.04	-0.436353730515936
15	interaction_0191	cell_pair_0006	0.04	-0.943416471633633
15	interaction_0177	cell_pair_0004	0.04	-0.971430847803229
15	interaction_0068	cell_pair_0002	0.05	1.76043387467011
15	interaction_0070	cell_pair_0001	0.05	1.61870851231379
15	interaction_0229	cell_pair_0007	0.05	-0.0513991525066443
15	interaction_0148	cell_pair_0007	0.05	-0.334607228958109
15	interaction_0117	cell_pair_0006	0.05	-0.380821783940931
15	interaction_0195	cell_pair_0006	0.05	-0.846843211938579
15	interaction_0205	cell_pair_0007	0.05	-1.23446525363702
16	interaction_0058	cell_pair_0007	0.0009	5.87950973461667
16	interaction_0058	cell_pair_0006	0.0009	5.79545527204412
16	interaction_0058	cell_pair_0004	0.0009	5.77188557851537
16	interaction_0058	cell_pair_0009	0.0009	5.77030048949942
16	interaction_0059	cell_pair_0006	0.0009	5.76412849436115
16	interaction_0058	cell_pair_0008	0.0009	5.76179055370627
16	interaction_0058	cell_pair_0001	0.0009	5.75891607504266
16	interaction_0059	cell_pair_0009	0.0009	5.75798330091592
16	interaction_0051	cell_pair_0007	0.0009	5.06307144984268
16	interaction_0049	cell_pair_0007	0.0009	4.9633816405593
16	interaction_0051	cell_pair_0006	0.0009	4.91159571855187
16	interaction_0051	cell_pair_0004	0.0009	4.86779764587961
16	interaction_0051	cell_pair_0009	0.0009	4.86482995070075
16	interaction_0052	cell_pair_0006	0.0009	4.85324716724215
16	interaction_0051	cell_pair_0008	0.0009	4.84884824613899
16	interaction_0051	cell_pair_0001	0.0009	4.84343117394633
16	interaction_0052	cell_pair_0009	0.0009	4.84167126830553
16	interaction_0049	cell_pair_0006	0.0009	4.80043402182408
16	interaction_0049	cell_pair_0004	0.0009	4.75301612873584
16	interaction_0049	cell_pair_0009	0.0009	4.7498560225026
16	interaction_0050	cell_pair_0006	0.0009	4.73730819355635
16	interaction_0049	cell_pair_0008	0.0009	4.73254056130812
16	interaction_0049	cell_pair_0001	0.0009	4.72666776044971
16	interaction_0050	cell_pair_0009	0.0009	4.72475939733651
16	interaction_0041	cell_pair_0007	0.0009	3.4801358425131
16	interaction_0060	cell_pair_0007	0.0009	3.22758706515941
16	interaction_0068	cell_pair_0007	0.0009	3.08048712193704
16	interaction_0074	cell_pair_0007	0.0009	3.06333036080695
16	interaction_0043	cell_pair_0007	0.0009	2.99457972421575
16	interaction_0041	cell_pair_0006	0.0009	2.96864375596472
16	interaction_0070	cell_pair_0007	0.0009	2.94354630834475
16	interaction_0062	cell_pair_0007	0.0009	2.92998031535431
16	interaction_0076	cell_pair_0007	0.0009	2.90284538355057
16	interaction_0041	cell_pair_0004	0.0009	2.79223067383318
16	interaction_0041	cell_pair_0009	0.0009	2.77989003934005
16	interaction_0078	cell_pair_0007	0.0009	2.77104041443678
16	interaction_0042	cell_pair_0006	0.0009	2.73009646559547
16	interaction_0041	cell_pair_0008	0.0009	2.71083397892643
16	interaction_0162	cell_pair_0005	0.0009	2.70110542377817
16	interaction_0041	cell_pair_0001	0.0009	2.68683664997608
16	interaction_0042	cell_pair_0009	0.0009	2.67897330785417
16	interaction_0186	cell_pair_0004	0.0009	2.60644222813161
16	interaction_0060	cell_pair_0006	0.0009	2.5933537709803
16	interaction_0165	cell_pair_0008	0.0009	2.58976348698498
16	interaction_0165	cell_pair_0004	0.0009	2.56486589508793
16	interaction_0167	cell_pair_0004	0.0009	2.56486589508793
16	interaction_0186	cell_pair_0005	0.0009	2.56193705962243
16	interaction_0165	cell_pair_0005	0.0009	2.53729606709084
16	interaction_0167	cell_pair_0005	0.0009	2.53729606709084
16	interaction_0164	cell_pair_0007	0.0009	2.52807116457874
16	interaction_0161	cell_pair_0008	0.0009	2.50563691176277
16	interaction_0165	cell_pair_0007	0.0009	2.5053828490623
16	interaction_0167	cell_pair_0007	0.0009	2.5053828490623
16	interaction_0160	cell_pair_0006	0.0009	2.50258520244744
16	interaction_0162	cell_pair_0007	0.0009	2.50054713742068
16	interaction_0167	cell_pair_0008	0.0009	2.48645695576873
16	interaction_0165	cell_pair_0003	0.0009	2.47300756791617
16	interaction_0162	cell_pair_0009	0.0009	2.46936505370484
16	interaction_0186	cell_pair_0008	0.0009	2.46727948045998
16	interaction_0165	cell_pair_0001	0.0009	2.45522857111714
16	interaction_0167	cell_pair_0001	0.0009	2.45522857111714
16	interaction_0164	cell_pair_0009	0.0009	2.44784364436209
16	interaction_0186	cell_pair_0007	0.0009	2.44731470025318
16	interaction_0160	cell_pair_0009	0.0009	2.4425454561053
16	interaction_0166	cell_pair_0009	0.0009	2.43482835641991
16	interaction_0165	cell_pair_0009	0.0009	2.43482835641991
16	interaction_0167	cell_pair_0009	0.0009	2.43482835641991
16	interaction_0064	cell_pair_0007	0.0009	2.43376068196535
16	interaction_0163	cell_pair_0009	0.0009	2.43135552157352
16	interaction_0231	cell_pair_0004	0.0009	2.37851162325373
16	interaction_0045	cell_pair_0007	0.0009	2.37573453858316
16	interaction_0080	cell_pair_0007	0.0009	2.3743439890385
16	interaction_0068	cell_pair_0006	0.0009	2.35811489773521
16	interaction_0055	cell_pair_0007	0.0009	2.34283916046905
16	interaction_0074	cell_pair_0006	0.0009	2.32969768903328
16	interaction_0037	cell_pair_0007	0.0009	2.32912359629157
16	interaction_0188	cell_pair_0001	0.0009	2.32452261159581
16	interaction_0072	cell_pair_0007	0.0009	2.32250505751888
16	interaction_0187	cell_pair_0008	0.0009	2.32163952702144
16	interaction_0053	cell_pair_0007	0.0009	2.31990690666801
16	interaction_0047	cell_pair_0007	0.0009	2.31932890383941
16	interaction_0188	cell_pair_0009	0.0009	2.31527638701493
16	interaction_0082	cell_pair_0007	0.0009	2.31353610328052
16	interaction_0086	cell_pair_0007	0.0009	2.31324585178756
16	interaction_0187	cell_pair_0009	0.0009	2.30975827142464
16	interaction_0066	cell_pair_0007	0.0009	2.30451104180995
16	interaction_0231	cell_pair_0008	0.0009	2.28392177230762
16	interaction_0061	cell_pair_0006	0.0009	2.27560307933685
16	interaction_0224	cell_pair_0003	0.0009	2.25247621413522
16	interaction_0043	cell_pair_0006	0.0009	2.21350281998392
16	interaction_0231	cell_pair_0007	0.0009	2.19755090741987
16	interaction_0224	cell_pair_0004	0.0009	2.19723635491871
16	interaction_0231	cell_pair_0001	0.0009	2.1798294908513
16	interaction_0231	cell_pair_0009	0.0009	2.16832111573972
16	interaction_0231	cell_pair_0003	0.0009	2.16767906186135
16	interaction_0231	cell_pair_0006	0.0009	2.13651953255056
16	interaction_0070	cell_pair_0006	0.0009	2.12465899041952
16	interaction_0232	cell_pair_0008	0.0009	2.12267271882414
16	interaction_0232	cell_pair_0009	0.0009	2.10902617649837
16	interaction_0062	cell_pair_0006	0.0009	2.10097764772482
16	interaction_0068	cell_pair_0004	0.0009	2.07929276727285
16	interaction_0265	cell_pair_0005	0.0009	2.06384804338205
16	interaction_0076	cell_pair_0006	0.0009	2.05206804724387
16	interaction_0074	cell_pair_0004	0.0009	2.0447438212244
16	interaction_0112	cell_pair_0005	0.0009	1.99566540973611
16	interaction_0069	cell_pair_0006	0.0009	1.97599695761644
16	interaction_0002	cell_pair_0001	0.0009	1.94972167756984
16	interaction_0075	cell_pair_0006	0.0009	1.93885033700606
16	interaction_0068	cell_pair_0001	0.0009	1.90226656908307
16	interaction_0043	cell_pair_0004	0.0009	1.90188056371866
16	interaction_0069	cell_pair_0009	0.0009	1.88869454950954
16	interaction_0074	cell_pair_0001	0.0009	1.8631455429894
16	interaction_0075	cell_pair_0009	0.0009	1.8491986517647
16	interaction_0078	cell_pair_0006	0.0009	1.80487960825467
16	interaction_0070	cell_pair_0004	0.0009	1.79118894150336
16	interaction_0044	cell_pair_0006	0.0009	1.78450398292957
16	interaction_0272	cell_pair_0006	0.0009	1.7415748474188
16	interaction_0043	cell_pair_0001	0.0009	1.6999957436674
16	interaction_0076	cell_pair_0004	0.0009	1.69866299988588
16	interaction_0274	cell_pair_0006	0.0009	1.68706068833989
16	interaction_0044	cell_pair_0009	0.0009	1.68436992901301
16	interaction_0071	cell_pair_0006	0.0009	1.66357233541752
16	interaction_0063	cell_pair_0006	0.0009	1.63087138301258
16	interaction_0077	cell_pair_0006	0.0009	1.5626698261027
16	interaction_0181	cell_pair_0003	0.0009	1.56218135647187
16	interaction_0071	cell_pair_0009	0.0009	1.55434326566276
16	interaction_0063	cell_pair_0009	0.0009	1.51903860960006
16	interaction_0077	cell_pair_0009	0.0009	1.44519698238171
16	interaction_0104	cell_pair_0002	0.0009	1.44413695658759
16	interaction_0181	cell_pair_0006	0.0009	1.41359408240918
16	interaction_0176	cell_pair_0007	0.0009	1.38349694415537
16	interaction_0078	cell_pair_0004	0.0009	1.37517847958961
16	interaction_0204	cell_pair_0002	0.0009	1.27500704749987
16	interaction_0079	cell_pair_0006	0.0009	1.20288783347014
16	interaction_0014	cell_pair_0003	0.0009	1.20163386116965
16	interaction_0189	cell_pair_0009	0.0009	1.15639661659767
16	interaction_0181	cell_pair_0005	0.0009	1.11902410314227
16	interaction_0268	cell_pair_0005	0.0009	1.08542465625268
16	interaction_0104	cell_pair_0001	0.0009	1.08065766334523
16	interaction_0259	cell_pair_0005	0.0009	1.06419306192749
16	interaction_0014	cell_pair_0005	0.0009	1.05658352836637
16	interaction_0079	cell_pair_0009	0.0009	1.05032755355842
16	interaction_0064	cell_pair_0006	0.0009	1.05032755355842
16	interaction_0271	cell_pair_0006	0.0009	1.02147972741045
16	interaction_0148	cell_pair_0002	0.0009	0.956056652412403
16	interaction_0180	cell_pair_0006	0.0009	0.935082523318661
16	interaction_0212	cell_pair_0001	0.0009	0.916094422938358
16	interaction_0045	cell_pair_0006	0.0009	0.893750501720566
16	interaction_0181	cell_pair_0007	0.0009	0.892973815273334
16	interaction_0080	cell_pair_0006	0.0009	0.889862881365179
16	interaction_0014	cell_pair_0004	0.0009	0.832687516439532
16	interaction_0114	cell_pair_0001	0.0009	0.825378603892931
16	interaction_0114	cell_pair_0001	0.0009	0.825378603892931
16	interaction_0055	cell_pair_0006	0.0009	0.799916202989014
16	interaction_0088	cell_pair_0005	0.0009	0.789937868980195
16	interaction_0037	cell_pair_0006	0.0009	0.759581973233555
16	interaction_0180	cell_pair_0009	0.0009	0.74931972457408
16	interaction_0072	cell_pair_0006	0.0009	0.739848102699327
16	interaction_0053	cell_pair_0006	0.0009	0.732052073300289
16	interaction_0271	cell_pair_0003	0.0009	0.727702672837238
16	interaction_0182	cell_pair_0009	0.0009	0.724213686757358
16	interaction_0082	cell_pair_0006	0.0009	0.712815854437372
16	interaction_0086	cell_pair_0006	0.0009	0.711935356978922
16	interaction_0170	cell_pair_0008	0.0009	0.709290635723358
16	interaction_0066	cell_pair_0006	0.0009	0.685267406516842
16	interaction_0114	cell_pair_0004	0.0009	0.663572335417523
16	interaction_0114	cell_pair_0004	0.0009	0.663572335417523
16	interaction_0255	cell_pair_0008	0.0009	0.651683180632109
16	interaction_0249	cell_pair_0005	0.0009	0.589763486984977
16	interaction_0250	cell_pair_0003	0.0009	0.507921464957328
16	interaction_0178	cell_pair_0005	0.0009	0.487486349348536
16	interaction_0267	cell_pair_0003	0.0009	0.443606651475615
16	interaction_0260	cell_pair_0007	0.0009	0.438292851579147
16	interaction_0170	cell_pair_0004	0.0009	0.435095151620097
16	interaction_0270	cell_pair_0005	0.0009	0.423309237242387
16	interaction_0261	cell_pair_0005	0.0009	0.389566811762726
16	interaction_0256	cell_pair_0009	0.0009	0.377401430785794
16	interaction_0270	cell_pair_0003	0.0009	0.375178479589612
16	interaction_0169	cell_pair_0005	0.0009	0.369606070031838
16	interaction_0270	cell_pair_0004	0.0009	0.357270475679559
16	interaction_0261	cell_pair_0003	0.0009	0.339137384919585
16	interaction_0249	cell_pair_0008	0.0009	0.324234562270531
16	interaction_0261	cell_pair_0004	0.0009	0.32077347694587
16	interaction_0117	cell_pair_0005	0.0009	0.312665173558394
16	interaction_0249	cell_pair_0004	0.0009	0.305678743242287
16	interaction_0229	cell_pair_0004	0.0009	0.286881147788162
16	interaction_0261	cell_pair_0006	0.0009	0.244887059123534
16	interaction_0248	cell_pair_0006	0.0009	0.232660756790275
16	interaction_0249	cell_pair_0003	0.0009	0.209141397838592
16	interaction_0177	cell_pair_0007	0.0009	0.205392512989685
16	interaction_0250	cell_pair_0004	0.0009	0.204140716780225
16	interaction_0089	cell_pair_0001	0.0009	0.196607044094818
16	interaction_0267	cell_pair_0005	0.0009	0.190298791626595
16	interaction_0179	cell_pair_0007	0.0009	0.171206827418142
16	interaction_0248	cell_pair_0003	0.0009	0.16349873228288
16	interaction_0249	cell_pair_0006	0.0009	0.141432790929296
16	interaction_0248	cell_pair_0004	0.0009	0.12961273813047
16	interaction_0272	cell_pair_0003	0.0009	0.126972856257766
16	interaction_0250	cell_pair_0006	0.0009	0.11503324294624
16	interaction_0260	cell_pair_0009	0.0009	0.0621217119077975
16	interaction_0020	cell_pair_0003	0.0009	0.0482361856528476
16	interaction_0263	cell_pair_0001	0.0009	0.0299828662157143
16	interaction_0277	cell_pair_0004	0.0009	0.0299828662157143
16	interaction_0262	cell_pair_0009	0.0009	-0.00723156923107586
16	interaction_0089	cell_pair_0007	0.0009	-0.0350469470992008
16	interaction_0274	cell_pair_0003	0.0009	-0.0469210473874926
16	interaction_0148	cell_pair_0001	0.0009	-0.0923401721467106
16	interaction_0012	cell_pair_0003	0.0009	-0.106249498279434
16	interaction_0117	cell_pair_0006	0.0009	-0.160040412510468
16	interaction_0017	cell_pair_0005	0.0009	-0.171368418311981
16	interaction_0252	cell_pair_0005	0.0009	-0.179514657013621
16	interaction_0065	cell_pair_0006	0.0009	-0.187707155126729
16	interaction_0148	cell_pair_0003	0.0009	-0.192645077942396
16	interaction_0111	cell_pair_0002	0.0009	-0.195946441032647
16	interaction_0089	cell_pair_0004	0.0009	-0.205896101440252
16	interaction_0106	cell_pair_0003	0.0009	-0.209227962138
16	interaction_0110	cell_pair_0004	0.0009	-0.220950447162541
16	interaction_0282	cell_pair_0002	0.0009	-0.229382353343797
16	interaction_0145	cell_pair_0001	0.0009	-0.256700472111743
16	interaction_0253	cell_pair_0003	0.0009	-0.320125852253377
16	interaction_0004	cell_pair_0003	0.0009	-0.351074440546879
16	interaction_0147	cell_pair_0009	0.0009	-0.362157939675895
16	interaction_0018	cell_pair_0003	0.0009	-0.362157939675895
16	interaction_0147	cell_pair_0008	0.0009	-0.407363571393423
16	interaction_0244	cell_pair_0001	0.0009	-0.422752464406849
16	interaction_0278	cell_pair_0003	0.0009	-0.436353730515936
16	interaction_0117	cell_pair_0003	0.0009	-0.465938397578882
16	interaction_0204	cell_pair_0001	0.0009	-0.481968507397831
16	interaction_0283	cell_pair_0008	0.0009	-0.488026018218199
16	interaction_0283	cell_pair_0008	0.0009	-0.488026018218199
16	interaction_0280	cell_pair_0004	0.0009	-0.496142467422571
16	interaction_0115	cell_pair_0003	0.0009	-0.514573172829758
16	interaction_0046	cell_pair_0006	0.0009	-0.586405917590825
16	interaction_0081	cell_pair_0006	0.0009	-0.599462070416271
16	interaction_0206	cell_pair_0008	0.0009	-0.608232280044003
16	interaction_0219	cell_pair_0008	0.0009	-0.62148837674627
16	interaction_0065	cell_pair_0009	0.0009	-0.628162382669579
16	interaction_0092	cell_pair_0005	0.0009	-0.675765437729469
16	interaction_0199	cell_pair_0006	0.0009	-0.696657605512669
16	interaction_0252	cell_pair_0004	0.0009	-0.701341684435485
16	interaction_0201	cell_pair_0006	0.0009	-0.715485866755755
16	interaction_0251	cell_pair_0006	0.0009	-0.852042118612899
16	interaction_0056	cell_pair_0006	0.0009	-0.86775220170156
16	interaction_0090	cell_pair_0003	0.0009	-0.910501849160897
16	interaction_0253	cell_pair_0004	0.0009	-0.913216233857933
16	interaction_0192	cell_pair_0004	0.0009	-0.932361283124637
16	interaction_0283	cell_pair_0007	0.0009	-0.932361283124637
16	interaction_0283	cell_pair_0007	0.0009	-0.932361283124637
16	interaction_0012	cell_pair_0004	0.0009	-0.943416471633633
16	interaction_0038	cell_pair_0006	0.0009	-1.0
16	interaction_0251	cell_pair_0003	0.0009	-1.00288827932483
16	interaction_0226	cell_pair_0005	0.0009	-1.02620507034739
16	interaction_0073	cell_pair_0006	0.0009	-1.06793882865658
16	interaction_0251	cell_pair_0004	0.0009	-1.08314123530025
16	interaction_0054	cell_pair_0006	0.0009	-1.09541956507868
16	interaction_0200	cell_pair_0006	0.0009	-1.15521264992094
16	interaction_0083	cell_pair_0006	0.0009	-1.16488438474178
16	interaction_0087	cell_pair_0006	0.0009	-1.16812275880833
16	interaction_0113	cell_pair_0007	0.0009	-1.17462139610707
16	interaction_0191	cell_pair_0006	0.0009	-1.18442457113743
16	interaction_0067	cell_pair_0006	0.0009	-1.2688167584278
16	interaction_0129	cell_pair_0006	0.0009	-1.30757280191029
16	interaction_0237	cell_pair_0003	0.0009	-1.35107444054688
16	interaction_0191	cell_pair_0004	0.0009	-1.399730246491
16	interaction_0129	cell_pair_0004	0.0009	-1.54371951848927
16	interaction_0264	cell_pair_0006	0.0009	-1.608232280044
16	interaction_0206	cell_pair_0003	0.0009	-1.75633091903314
16	interaction_0264	cell_pair_0003	0.0009	-1.76121314041288
16	interaction_0273	cell_pair_0006	0.0009	-1.8059129478837
16	interaction_0279	cell_pair_0004	0.0009	-1.97709959788992
16	interaction_0130	cell_pair_0001	0.0009	-2.11403524324603
16	interaction_0284	cell_pair_0004	0.0009	-2.41119543298445
16	interaction_0111	cell_pair_0001	0.0009	-2.50635266602479
16	interaction_0116	cell_pair_0008	0.0009	-2.53951952995999
16	interaction_0061	cell_pair_0009	0.01	2.20539251298968
16	interaction_0068	cell_pair_0009	0.01	2.05900910004046
16	interaction_0181	cell_pair_0001	0.01	0.877351626449262
16	interaction_0047	cell_pair_0006	0.01	0.730313886293776
16	interaction_0268	cell_pair_0007	0.01	0.353887836284907
16	interaction_0259	cell_pair_0007	0.01	0.318461465167583
16	interaction_0270	cell_pair_0006	0.01	0.283329168051641
16	interaction_0089	cell_pair_0008	0.01	-0.00723156923107586
16	interaction_0175	cell_pair_0008	0.01	-0.62148837674627
16	interaction_0184	cell_pair_0005	0.01	-0.997117491466879
16	interaction_0129	cell_pair_0008	0.01	-1.02326977932285
16	interaction_0129	cell_pair_0001	0.01	-1.16488438474178
16	interaction_0046	cell_pair_0009	0.01	-1.200912693926
16	interaction_0081	cell_pair_0009	0.01	-1.22095044716254
16	interaction_0090	cell_pair_0006	0.01	-1.40736357139342
16	interaction_0191	cell_pair_0007	0.01	-1.42275246440685
16	interaction_0258	cell_pair_0009	0.01	-1.86249647625006
16	interaction_0285	cell_pair_0004	0.01	-2.38835545662634
16	interaction_0074	cell_pair_0009	0.02	2.02396499080005
16	interaction_0043	cell_pair_0009	0.02	1.87892147974985
16	interaction_0269	cell_pair_0009	0.02	0.018634174139051
16	interaction_0248	cell_pair_0009	0.02	-0.0130430374755989
16	interaction_0018	cell_pair_0004	0.02	-0.592919224549499
16	interaction_0201	cell_pair_0009	0.02	-0.639354797539784
16	interaction_0200	cell_pair_0009	0.02	-1.05589120089205
16	interaction_0175	cell_pair_0004	0.02	-1.19099722506091
16	interaction_0106	cell_pair_0004	0.02	-1.30044836747691
16	interaction_0129	cell_pair_0007	0.02	-1.33278908751913
16	interaction_0056	cell_pair_0009	0.02	-1.65744525452268
16	interaction_0237	cell_pair_0008	0.02	-1.83650126771712
16	interaction_0068	cell_pair_0008	0.03	1.94335876267781
16	interaction_0181	cell_pair_0002	0.03	1.24671210053186
16	interaction_0184	cell_pair_0002	0.03	-0.0101343771337132
16	interaction_0013	cell_pair_0009	0.03	-0.169744675832317
16	interaction_0192	cell_pair_0006	0.03	-0.77349147019132
16	interaction_0038	cell_pair_0009	0.03	-1.89432192210546
16	interaction_0073	cell_pair_0009	0.03	-2.01741705307741
16	interaction_0087	cell_pair_0009	0.03	-2.22431729826094
16	interaction_0186	cell_pair_0009	0.04	2.32739994609742
16	interaction_0070	cell_pair_0009	0.04	1.76595900604575
