mode_index	log_singular_value
3502	-19.00086569858136
3503	-19.008422825798508
3504	-19.025451385434472
3505	-19.0273735824041
3506	-19.02931023749753
3507	-19.03610600717227
3508	-19.046809311019093
3509	-19.054466080601937
3510	-19.06372826170009
3511	-19.0713155146148
3512	-19.079754173577385
3513	-19.090261798396018
3514	-19.101668723767954
3515	-19.107207619698695
3516	-19.11324811363146
3517	-19.12145246211338
3518	-19.14201529429298
3519	-19.144605040745596
3520	-19.151779213768677
3521	-19.153543768443875
3522	-19.157882261008847
3523	-19.17454070466457
3524	-19.176438281780744
3525	-19.192639492437916
3526	-19.196276660104505
3527	-19.203868355958452
3528	-19.215843328284276
3529	-19.22384017091798
3530	-19.22903896924514
3531	-19.238944275441163
3532	-19.252243376476773
3533	-19.280540396503856
3534	-19.284482461185807
3535	-19.289717676740153
3536	-19.291123421495175
3537	-19.300883931062113
3538	-19.322917673366607
3539	-19.332121705399143
3540	-19.33993315104281
3541	-19.347057019196672
3542	-19.351330146829753
3543	-19.35393498394379
3544	-19.362084585947787
3545	-19.370070524744953
3546	-19.38694838023811
3547	-19.407047015312383
3548	-19.414042445068226
3549	-19.422872856815125
3550	-19.434305536568427
3551	-19.44100508841097
3552	-19.445340254262675
3553	-19.450980210256382
3554	-19.462210349697305
3555	-19.47746312156724
3556	-19.490275914308448
3557	-19.495834833278856
3558	-19.507354504117906
3559	-19.514965088649454
3560	-19.52076683262502
3561	-19.530546063621976
3562	-19.534710328722348
3563	-19.54476000240798
3564	-19.558710963940737
3565	-19.564031822387843
3566	-19.567220973708835
3567	-19.576895202455976
3568	-19.584595148629834
3569	-19.59318871978797
3570	-19.604434510739644
3571	-19.6106475998073
3572	-19.623697172078987
3573	-19.635617438263118
3574	-19.644153215543625
3575	-19.651405477018727
3576	-19.6592965231172
3577	-19.664727975909468
3578	-19.668978600798596
3579	-19.677088317925012
3580	-19.68876985407998
3581	-19.696476522449853
3582	-19.71002898554566
3583	-19.723267901905473
3584	-19.73201092107101
3585	-19.742492294377733
3586	-19.749553004299223
3587	-19.75201304653873
3588	-19.762077486522784
3589	-19.77151640455769
3590	-19.781568953486577
3591	-19.79355294481863
3592	-19.79959781626579
3593	-19.807594533145906
3594	-19.81283529625087
3595	-19.82015411092531
3596	-19.827805037223566
3597	-19.836708243852737
3598	-19.841366590176097
3599	-19.844147228379565
3600	-19.852892647241823
3601	-19.862352305964954
3602	-19.870441221718607
3603	-19.870896221768646
3604	-19.877885506719657
3605	-19.891754475610522
3606	-19.896521807823675
3607	-19.901961269762168
3608	-19.90534036955031
3609	-19.91358364247617
3610	-19.91797882549465
3611	-19.929711691570695
3612	-19.931411910391088
3613	-19.93966240479751
3614	-19.944295626657524
3615	-19.94906710291248
3616	-19.951589746943693
3617	-19.961005627536043
3618	-19.97175296009595
3619	-19.978625620452554
3620	-19.98725169103444
3621	-19.991920513335934
3622	-19.99745160181166
3623	-20.01376467312723
3624	-20.015727889383214
3625	-20.021834684914044
3626	-20.026504587354392
3627	-20.03655149482119
3628	-20.045522612778964
3629	-20.05764509093127
3630	-20.06019397339951
3631	-20.06384587075596
3632	-20.07592175337197
3633	-20.079017515305985
3634	-20.08558570515813
3635	-20.09872787542513
3636	-20.106588302093897
3637	-20.11676818755354
3638	-20.122155117176682
3639	-20.12681264116459
3640	-20.136665547229395
3641	-20.140739428078994
3642	-20.14771442105247
3643	-20.14833088201878
3644	-20.151248662842686
3645	-20.16862673318587
3646	-20.17298987463495
3647	-20.183246905188387
3648	-20.18647419372642
3649	-20.191551282505586
3650	-20.198365411927586
3651	-20.213888135631997
3652	-20.21822885453738
3653	-20.231194000458597
3654	-20.240512858746794
3655	-20.242945043847463
3656	-20.250554202873044
3657	-20.254216152348018
3658	-20.263599578691164
3659	-20.26550208506555
3660	-20.272174379939777
3661	-20.283962233081603
3662	-20.288355000312368
3663	-20.30736745722095
3664	-20.320490929969566
3665	-20.328756955874162
3666	-20.33527315050608
3667	-20.33891645718526
3668	-20.35060926079517
3669	-20.358734012086057
3670	-20.37555519757
3671	-20.396300654503975
3672	-20.397491403557304
3673	-20.40815033544449
3674	-20.41891136042865
3675	-20.427546975062793
3676	-20.432717838067052
3677	-20.44467315991485
3678	-20.449547996934655
3679	-20.464572946319457
3680	-20.482589289309402
3681	-20.487880452680727
3682	-20.49121980946717
3683	-20.503144646992613
3684	-20.510060249556428
3685	-20.525522444381405
3686	-20.52912989997733
3687	-20.544873954513125
3688	-20.55285356958611
3689	-20.573298635481077
3690	-20.578109778331992
3691	-20.605298396881025
3692	-20.61091019029434
3693	-20.617754795090047
3694	-20.63355435362006
3695	-20.63897561770393
3696	-20.649382473194816
3697	-20.656691280717514
3698	-20.677582342265296
3699	-20.685481538503197
3700	-20.694753572717516
3701	-20.708537911816347
3702	-20.716720698425704
3703	-20.73910562482923
3704	-20.747007545232993
3705	-20.7610555512219
3706	-20.773216290587456
3707	-20.791876844130005
3708	-20.805720598079336
3709	-20.817701759066537
3710	-20.846967637006557
3711	-20.932294267632916
3712	-21.06667624224132
3713	-21.08200570959608
3714	-21.527631375533208
3715	-21.566695488335103
3716	-21.824351472954312
3717	-22.201926467850285
3718	-22.26347111386069
3719	-22.38073888620711
3720	-22.492963584798872
3721	-23.796024664403355
3722	-24.13183359142426
3723	-24.180669722336887
3724	-24.453410769973278
3725	-24.526916568900983
3726	-25.374718410869136
3727	-25.48137703507727
3728	-25.72395870994898
3729	-25.791672573411915
3730	-25.85545725716707
3731	-25.92088584982165
3732	-25.97222639115741
3733	-26.044605756237978
3734	-26.10222445884481
3735	-26.231130487584316
3736	-26.29100261127212
3737	-26.38224975959181
3738	-26.44267033923459
3739	-26.452026775087738
3740	-26.490873417156326
3741	-26.60181736758196
3742	-26.622113906889055
3743	-26.64040209217096
3744	-26.661250225516408
3745	-26.739283921460547
3746	-26.773193041499624
3747	-26.788706580369084
3748	-26.885051955079746
3749	-26.930787771984253
3750	-26.96592707072005
3751	-27.08242482511883
3752	-27.361963304499888
3753	-27.640557821257488
3754	-27.686810828917526
3755	-27.73697171735339
3756	-27.76394795284087
3757	-27.793881917410236
3758	-27.808887532852477
3759	-27.816032563707054
3760	-27.820313942237004
3761	-27.82631354376731
3762	-27.85074904840999
3763	-27.863912957775735
3764	-27.882776748730294
3765	-27.89912460531275
3766	-27.914597857104106
3767	-27.921867059346237
3768	-27.936708414746693
3769	-27.942156445554968
3770	-27.9520965173911
3771	-27.958666245244146
3772	-27.962324254479686
3773	-27.981775624417253
3774	-27.988576228444412
3775	-27.99993650225431
3776	-28.017260950649572
3777	-28.024281739211652
3778	-28.02962309955595
3779	-28.042498689670555
3780	-28.051152984564574
3781	-28.057583083888677
3782	-28.07677669081074
3783	-28.07986932586916
3784	-28.08592336089748
3785	-28.091927812881018
3786	-28.10882192563792
3787	-28.12357178929299
3788	-28.12888057673432
3789	-28.13649697873969
3790	-28.14398120718618
3791	-28.158612457084224
3792	-28.171203834844224
3793	-28.18301030656835
3794	-28.2022433379748
3795	-28.209563789533014
3796	-28.222496395620134
3797	-28.230219140227394
3798	-28.24082261066711
3799	-28.255894405271093
3800	-28.256913785842148
3801	-28.27309644069375
3802	-28.276062255338594
3803	-28.301310194249577
3804	-28.302268870424715
3805	-28.32451089994995
3806	-28.328838289605894
3807	-28.34263377162214
3808	-28.34837613671593
3809	-28.359936961520066
3810	-28.370082384941483
3811	-28.37720830216281
3812	-28.38903411527401
3813	-28.392451535009137
3814	-28.397385593964195
3815	-28.40342625891314
3816	-28.427147827601114
3817	-28.4327288014032
3818	-28.444959700166915
3819	-28.453666479613087
3820	-28.479164769401216
3821	-28.482387286288724
3822	-28.490422788114703
3823	-28.501535186248912
3824	-28.515586317227196
3825	-28.521479759946786
3826	-28.53657950994514
3827	-28.547356368669348
3828	-28.575103968145477
3829	-28.588896781210316
3830	-28.593153201705956
3831	-28.616353845088575
3832	-28.617792470498713
3833	-28.630276362129933
3834	-28.678358666566684
3835	-28.68781938686604
3836	-28.69744000766139
3837	-28.72641743660912
3838	-28.743957006834965
3839	-28.772660593149062
3840	-28.775165576438507
3841	-28.79393862082965
3842	-28.822852001999166
3843	-28.84531955816358
3844	-28.863728431606855
3845	-28.885074530471883
3846	-28.89835548838004
3847	-28.949440318579317
3848	-28.971575130791816
3849	-28.989968752937877
3850	-28.99786598138449
3851	-29.01643166866
3852	-29.032481472886236
3853	-29.042071337450032
3854	-29.06865306406751
3855	-29.08358692953521
3856	-29.101619526453554
3857	-29.10874255586817
3858	-29.125479624932492
3859	-29.143525347553478
3860	-29.15984320997962
3861	-29.169888124280213
3862	-29.178326119201703
3863	-29.18592557405099
3864	-29.19019584563855
3865	-29.20611980470388
3866	-29.220624523647103
3867	-29.22431764632111
3868	-29.250301031860385
3869	-29.253272989020385
3870	-29.264566034414106
3871	-29.301898393263272
3872	-29.315648197996108
3873	-29.351724159151836
3874	-29.371168125601507
3875	-29.398237653612238
3876	-29.405106601312465
3877	-29.41663284055995
3878	-29.438844363571704
3879	-29.45173735796749
3880	-29.498621505951654
3881	-29.52758854903451
3882	-29.536177141890885
3883	-29.564695438777555
3884	-29.573102061546003
3885	-29.592053056132652
3886	-29.614745196988643
3887	-29.617996159783814
3888	-29.643655208433955
3889	-29.65971462933635
3890	-29.675470041476128
3891	-29.68772399090479
3892	-29.69674348491956
3893	-29.739520464819552
3894	-29.771810087129207
3895	-29.803821468406106
3896	-29.824772344650057
3897	-29.887891911579203
3898	-30.034172462881767
3899	-30.133744594336605
3900	-30.143084815968148
3901	-30.178277388040186
3902	-30.25185693764613
3903	-30.284815676627954
3904	-30.330508203452382
3905	-30.35101771499147
3906	-30.42184494869296
3907	-30.433030554799124
3908	-30.44915278467503
3909	-30.503613142068694
3910	-30.521652374823983
3911	-30.533530130022218
3912	-30.551014799206104
3913	-30.562781777514555
3914	-30.58503972131338
3915	-30.603051300196256
3916	-30.62076965240372
3917	-30.627762311543
3918	-30.654690656078632
3919	-30.758333686385228
3920	-30.784514875522596
3921	-30.799202302749304
3922	-30.86340722194774
3923	-30.88605951716029
3924	-30.89233110374524
3925	-30.924035908883013
3926	-30.95182040421506
3927	-31.05593200207115
3928	-31.073456543423273
3929	-31.12031434698771
3930	-31.158952032318354
3931	-31.17640477398954
3932	-31.274017573577016
3933	-31.38248561817778
3934	-31.397139371858554
3935	-31.5714986880739
3936	-31.60962295687881
3937	-31.62729532915436
3938	-31.664104596063076
3939	-31.71734563017783
3940	-31.74033552589245
3941	-31.931451658363287
3942	-32.32915918405241
3943	-32.38960711819603
3944	-32.67473576446805
3945	-32.83649621675547
3946	-33.24284035707224
3947	-33.365759161744265
3948	-33.41494445824295
3949	-33.564145026536174
3950	-33.64822054021335
3951	-33.67982036658849
3952	-33.78869157287591
3953	-33.96516168524391
3954	-33.983777663610454
3955	-34.02441490944645
3956	-34.06163411132626
3957	-34.12280807723695
3958	-34.16649609542273
3959	-34.232693326553814
3960	-34.30649719917143
3961	-34.43604655694856
3962	-34.4599032005766
3963	-34.514149790611256
3964	-34.55771265608231
3965	-34.579148108984995
3966	-34.619358592827936
3967	-34.66132200420188
3968	-34.696998667965154
3969	-34.73949907792931
3970	-34.77770621244024
3971	-34.80786358760068
3972	-34.81780583696024
3973	-34.91415344834998
3974	-34.9338786116691
3975	-34.96592702275371
3976	-35.02010733726438
3977	-35.079303985839886
3978	-35.14439608320301
3979	-35.56941349250131
3980	-35.58300045976579
3981	-35.95391220637525
3982	-36.24258545954795
3983	-36.3548346268247
3984	-36.406867283120334
3985	-36.41148502674045
3986	-36.68620853230649
3987	-37.036074930209715
3988	-37.08987915458925
3989	-37.71410314531382
3990	-38.43008929829515
3991	-39.26726968373705
3992	-43.07199349260321
3993	-43.18878472500634
3994	-43.24989496251962
3995	-43.6468647042403
3996	-43.67920434258372
3997	-43.74404769322362
3998	-43.804594810096944
3999	-43.86100888540275
4000	-43.863522332768106
4001	-43.886165324186265
4002	-43.93904430575145
4003	-43.985352040707234
4004	-44.01430669418836
4005	-44.05882145824964
4006	-44.07756694839841
4007	-44.10126335156874
4008	-44.12182185158077
4009	-44.14927984743951
4010	-44.205802086072836
4011	-44.28034697388448
4012	-44.368262182716805
4013	-44.38796373173849
4014	-44.45091423071875
4015	-44.51277537148643
4016	-44.53230659241356
4017	-44.552839599888145
4018	-44.57847372768559
4019	-44.61245745546393
4020	-44.626488979392064
4021	-44.664231107215215
4022	-44.68217549201076
4023	-44.69305852397246
4024	-44.70083426089955
4025	-44.71399052508294
4026	-44.747666247516946
4027	-44.777549247214154
4028	-44.806988083443194
4029	-44.81690402694495
4030	-44.82569619932754
4031	-44.83379228812164
4032	-44.85300975438597
4033	-44.88193178578071
4034	-44.91819391486475
4035	-44.93054346916645
4036	-44.94961281109864
4037	-44.98580379856366
4038	-45.00476987233064
4039	-45.02428814149548
4040	-45.05711716235361
4041	-45.08225019438526
4042	-45.10742377750027
4043	-45.14004838306612
4044	-45.15938666731846
4045	-45.20188410939444
4046	-45.22030146304711
4047	-45.30647084760153
4048	-45.32885823174369
4049	-45.37136106975482
4050	-45.42826133938923
4051	-45.501998629561804
4052	-45.5243903231446
4053	-45.748068972199924
4054	-45.825618286014034
4055	-45.991447103610035
4056	-46.06310507984505
4057	-46.103154187518136
4058	-46.14488374996599
4059	-46.173842183966585
4060	-46.2097800646732
4061	-46.33997018655309
4062	-46.45796302395786
4063	-46.4850572877561
4064	-46.90495032243929
4065	-47.04142880652596
4066	-47.06927366436821
4067	-47.225531928786964
4068	-47.30782733689242
4069	-47.31432154905834
4070	-47.40665770616729
4071	-47.471684987686714
4072	-47.47869520091831
4073	-47.6257696468263
4074	-47.71530705056431
4075	-47.76742229042799
4076	-47.792868939707645
4077	-47.816791819598336
4078	-47.841320536785524
4079	-47.87300489122575
4080	-47.901537768480665
4081	-47.91185599485179
4082	-47.93929629033743
4083	-47.999445457075254
4084	-48.049766461131526
4085	-48.07025315008459
4086	-48.104982793037486
4087	-48.13020434810268
4088	-48.1454765682834
4089	-48.16452439190004
4090	-48.19282934967614
4091	-48.21637417404357
4092	-48.258671621245036
4093	-48.28040589334956
4094	-48.32365047179535
4095	-48.35699267687963
4096	-48.37936583545685
4097	-48.51381603989955
4098	-48.53823596264728
4099	-48.57305775989127
4100	-49.23496703017465
4101	-49.29259122087853
4102	-49.36529980355395
4103	-49.79938881058491
4104	-50.09459742214298
4105	-50.32105099216649
4106	-50.34255033258981
4107	-50.42299737216196
4108	-50.47878796000746
4109	-50.486143851432175
4110	-50.51408395249893
4111	-50.59350633708234
4112	-50.62374645575291
4113	-50.634161195128996
4114	-50.71997089686351
4115	-50.75139681933011
4116	-50.78637576685128
4117	-50.943344304516394
4118	-50.985930811298054
4119	-51.02455177283655
4120	-51.10355378809657
4121	-51.14100406982297
4122	-51.199514400671305
4123	-51.23887292616088
4124	-51.26017749463485
4125	-51.33319545045506
4126	-51.39678237173999
4127	-51.505261018176235
4128	-51.857881606448295
4129	-51.861685529186154
4130	-53.556158371424644
4131	-53.95851802297891
4132	-55.115018157771665
4133	-56.80134545695981
4134	-58.04743855398363
4135	-59.079325663408085
4136	-59.657677320824156
4137	-59.71180690856862
4138	-59.7745008230711
4139	-59.78407394553173
4140	-59.84477226872581
4141	-59.87088610015646
4142	-59.90234117648631
4143	-59.92868844354136
4144	-59.94703244976793
4145	-59.97927432058697
4146	-60.01245114627336
4147	-60.04146121824489
4148	-60.1150740619217
4149	-60.12676452013756
4150	-60.1708205063229
4151	-60.20903745135229
4152	-60.215973206040815
4153	-60.25268006346676
4154	-60.30407786729173
4155	-60.35807703751029
4156	-60.3912329843102
4157	-60.424217660689685
4158	-60.449372718908
4159	-60.55415529892601
4160	-60.59598633496588
4161	-60.636697884232746
4162	-60.75737111156503
4163	-60.80691923330772
4164	-60.921985173590905
4165	-60.96124299771606
4166	-61.03615787333201
4167	-61.14131989970287
4168	-61.2215017191816
4169	-61.309594953816415
4170	-62.95832947947052
4171	-62.9881040929291
4172	-63.12882547236634
4173	-63.185952225907464
4174	-63.281516514470994
4175	-63.4426932263238
4176	-63.5235975374316
4177	-63.58067278252412
4178	-64.09521926527832
4179	-64.14970349734195
4180	-64.21935352312772
4181	-64.36697717460936
4182	-64.43642485751408
4183	-64.56753295489574
4184	-64.5783574726998
4185	-64.66438131711178
4186	-64.6763169827115
4187	-64.70600350143032
4188	-64.86178608816749
4189	-64.88907122826289
4190	-64.99059954697206
4191	-65.10890914891364
4192	-65.15267319831665
4193	-65.22318759371744
4194	-65.33463559018895
4195	-65.43792586051086
4196	-68.05775365046367
4197	-68.14807099243353
4198	-72.7150168780298
4199	-72.87035834654681
4200	-75.54179575479954
4201	-76.15500809921754
4202	-76.20118755935874
4203	-76.25292578068479
4204	-76.38854105181926
4205	-76.44741254214226
4206	-76.539810152496
4207	-76.60318073817886
4208	-76.7986250401347
4209	-76.90704654867021
4210	-77.00879777706693
4211	-77.17187887906913
4212	-77.293907485742
4213	-78.618891338895
4214	-79.44703413623829
4215	-79.49835880210814
4216	-79.57862070953105
4217	-79.64020030795555
4218	-79.76171620419974
4219	-79.92760588032277
4220	-80.02407692501134
4221	-80.20980292436353
4222	-80.44223859546157
4223	-80.68503802186181
4224	-80.82909803102632
4225	-80.97992492344292
4226	-81.09617440101174
4227	-81.17461260469035
4228	-81.31840757339815
4229	-81.5623965714411
4230	-81.94382029702703
4231	-82.4511293632613
