effective_temperature_K	wavelength_nm	metallicity_index	photon_flux_cm2
6300	218.59999999999999	-0.25	48400000000000.0
6300	218.59999999999999	-0.2	46900000000000.0
6300	218.59999999999999	-0.15	45300000000000.0
6300	218.59999999999999	-0.1	43700000000000.0
6300	218.59999999999999	-0.05	42000000000000.0
6300	218.59999999999999	0.0	40200000000000.0
6300	218.59999999999999	0.05	38400000000000.0
6300	218.59999999999999	0.1	36500000000000.0
6300	218.59999999999999	0.15	34600000000000.0
6300	218.59999999999999	0.2	32700000000000.0
6300	218.59999999999999	0.25	30700000000000.0
6300	218.59999999999999	0.3	28800000000000.0
6300	218.59999999999999	0.35	26900000000000.0
6300	218.59999999999999	0.4	25000000000000.0
6300	218.59999999999999	0.45	23100000000000.0
6300	218.59999999999999	0.5	21300000000000.0
6300	218.59999999999999	0.6	18000000000000.0
6300	218.59999999999999	0.7	15000000000000.0
6300	218.59999999999999	0.8	12400000000000.0
6300	218.59999999999999	0.9	10300000000000.0
6300	221	-1.0	52600000000000.0
6300	221	-0.95	52000000000000.0
6300	221	-0.9	51400000000000.0
6300	221	-0.85	50900000000000.0
6300	221	-0.8	50200000000000.0
6300	221	-0.75	49500000000000.0
6300	221	-0.7	48700000000000.0
6300	221	-0.65	48000000000000.0
6300	221	-0.6	47200000000000.0
6300	221	-0.55	46300000000000.0
6300	221	-0.5	45400000000000.0
6300	221	-0.45	44400000000000.0
6300	221	-0.4	43400000000000.0
6300	221	-0.35	42300000000000.0
6300	221	-0.3	41200000000000.0
6300	221	-0.25	40100000000000.0
6300	221	-0.2	38800000000000.0
6300	221	-0.15	37600000000000.0
6300	221	-0.1	36300000000000.0
6300	221	-0.05	34900000000000.0
6300	221	0.0	33500000000000.0
6300	221	0.05	32100000000000.0
6300	221	0.1	30600000000000.0
6300	221	0.15	29100000000000.0
6300	221	0.2	27600000000000.0
6300	221	0.25	26100000000000.0
6300	221	0.3	24600000000000.0
6300	221	0.35	23100000000000.0
6300	221	0.4	21600000000000.0
6300	221	0.45	20200000000000.0
6300	221	0.5	18800000000000.0
6300	221	0.6	16200000000000.0
6300	221	0.7	13800000000000.0
6300	221	0.8	11700000000000.0
6300	221	0.9	9930000000000.0
6300	223.5	-1.0	80000000000000.0
6300	223.5	-0.95	79100000000000.0
6300	223.5	-0.9	78200000000000.0
6300	223.5	-0.85	77300000000000.0
6300	223.5	-0.8	76300000000000.0
6300	223.5	-0.75	75200000000000.0
6300	223.5	-0.7	74100000000000.0
6300	223.5	-0.65	72900000000000.0
6300	223.5	-0.6	71600000000000.0
6300	223.5	-0.55	70300000000000.0
6300	223.5	-0.5	68900000000000.0
6300	223.5	-0.45	67500000000000.0
6300	223.5	-0.4	65900000000000.0
6300	223.5	-0.35	64300000000000.0
6300	223.5	-0.3	62600000000000.0
6300	223.5	-0.25	60800000000000.0
6300	223.5	-0.2	59000000000000.0
6300	223.5	-0.15	57000000000000.0
6300	223.5	-0.1	55000000000000.0
6300	223.5	-0.05	52800000000000.0
6300	223.5	0.0	50700000000000.0
6300	223.5	0.05	48400000000000.0
6300	223.5	0.1	46100000000000.0
6300	223.5	0.15	43700000000000.0
6300	223.5	0.2	41400000000000.0
6300	223.5	0.25	39000000000000.0
6300	223.5	0.3	36600000000000.0
6300	223.5	0.35	34200000000000.0
6300	223.5	0.4	31900000000000.0
6300	223.5	0.45	29600000000000.0
6300	223.5	0.5	27400000000000.0
6300	223.5	0.6	23200000000000.0
6300	223.5	0.7	19500000000000.0
6300	223.5	0.8	16300000000000.0
6300	223.5	0.9	13600000000000.0
6300	226	-1.0	56700000000000.0
6300	226	-0.95	56100000000000.0
6300	226	-0.9	55400000000000.0
6300	226	-0.85	54500000000000.0
6300	226	-0.8	53800000000000.0
6300	226	-0.75	53000000000000.0
6300	226	-0.7	52200000000000.0
6300	226	-0.65	51300000000000.0
6300	226	-0.6	50300000000000.0
6300	226	-0.55	49400000000000.0
6300	226	-0.5	48400000000000.0
6300	226	-0.45	47300000000000.0
6300	226	-0.4	46200000000000.0
6300	226	-0.35	45000000000000.0
6300	226	-0.3	43800000000000.0
6300	226	-0.25	42600000000000.0
6300	226	-0.2	41300000000000.0
6300	226	-0.15	40000000000000.0
6300	226	-0.1	38600000000000.0
6300	226	-0.05	37200000000000.0
6300	226	0.0	35800000000000.0
6300	226	0.05	34300000000000.0
6300	226	0.1	32900000000000.0
6300	226	0.15	31400000000000.0
6300	226	0.2	29900000000000.0
6300	226	0.25	28400000000000.0
6300	226	0.3	26900000000000.0
6300	226	0.35	25400000000000.0
6300	226	0.4	23900000000000.0
6300	226	0.45	22500000000000.0
6300	226	0.5	21100000000000.0
6300	226	0.6	18400000000000.0
6300	226	0.7	16000000000000.0
6300	226	0.8	13900000000000.0
6300	226	0.9	12000000000000.0
6300	228.59999999999999	-1.0	68600000000000.0
6300	228.59999999999999	-0.95	67900000000000.0
6300	228.59999999999999	-0.9	67100000000000.0
6300	228.59999999999999	-0.85	66300000000000.0
6300	228.59999999999999	-0.8	65400000000000.0
6300	228.59999999999999	-0.75	64400000000000.0
6300	228.59999999999999	-0.7	63400000000000.0
6300	228.59999999999999	-0.65	62400000000000.0
6300	228.59999999999999	-0.6	61300000000000.0
6300	228.59999999999999	-0.55	60100000000000.0
6300	228.59999999999999	-0.5	58900000000000.0
6300	228.59999999999999	-0.45	57700000000000.0
6300	228.59999999999999	-0.4	56400000000000.0
6300	228.59999999999999	-0.35	55000000000000.0
6300	228.59999999999999	-0.3	53600000000000.0
6300	228.59999999999999	-0.25	52100000000000.0
6300	228.59999999999999	-0.2	50500000000000.0
6300	228.59999999999999	-0.15	48900000000000.0
6300	228.59999999999999	-0.1	47300000000000.0
6300	228.59999999999999	-0.05	45600000000000.0
6300	228.59999999999999	0.0	43800000000000.0
6300	228.59999999999999	0.05	42000000000000.0
6300	228.59999999999999	0.1	40200000000000.0
6300	228.59999999999999	0.15	38400000000000.0
6300	228.59999999999999	0.2	36500000000000.0
6300	228.59999999999999	0.25	34600000000000.0
6300	228.59999999999999	0.3	32800000000000.0
6300	228.59999999999999	0.35	30900000000000.0
6300	228.59999999999999	0.4	29100000000000.0
6300	228.59999999999999	0.45	27300000000000.0
6300	228.59999999999999	0.5	25600000000000.0
6300	228.59999999999999	0.6	22300000000000.0
6300	228.59999999999999	0.7	19300000000000.0
6300	228.59999999999999	0.8	16600000000000.0
6300	228.59999999999999	0.9	14300000000000.0
6300	231.19999999999999	-1.0	56800000000000.0
6300	231.19999999999999	-0.95	56400000000000.0
6300	231.19999999999999	-0.9	55900000000000.0
6300	231.19999999999999	-0.85	55400000000000.0
6300	231.19999999999999	-0.8	55000000000000.0
6300	231.19999999999999	-0.75	54200000000000.0
6300	231.19999999999999	-0.7	53500000000000.0
6300	231.19999999999999	-0.65	52800000000000.0
6300	231.19999999999999	-0.6	52100000000000.0
6300	231.19999999999999	-0.55	51300000000000.0
6300	231.19999999999999	-0.5	50500000000000.0
6300	231.19999999999999	-0.45	49600000000000.0
6300	231.19999999999999	-0.4	48700000000000.0
6300	231.19999999999999	-0.35	47700000000000.0
6300	231.19999999999999	-0.3	46700000000000.0
6300	231.19999999999999	-0.25	45700000000000.0
6300	231.19999999999999	-0.2	44500000000000.0
6300	231.19999999999999	-0.15	43400000000000.0
6300	231.19999999999999	-0.1	42100000000000.0
6300	231.19999999999999	-0.05	40900000000000.0
6300	231.19999999999999	0.0	39600000000000.0
6300	231.19999999999999	0.05	38200000000000.0
6300	231.19999999999999	0.1	36800000000000.0
6300	231.19999999999999	0.15	35400000000000.0
6300	231.19999999999999	0.2	33900000000000.0
6300	231.19999999999999	0.25	32500000000000.0
6300	231.19999999999999	0.3	31000000000000.0
6300	231.19999999999999	0.35	29500000000000.0
6300	231.19999999999999	0.4	28000000000000.0
6300	231.19999999999999	0.45	26500000000000.0
6300	231.19999999999999	0.5	25100000000000.0
6300	231.19999999999999	0.6	22300000000000.0
6300	231.19999999999999	0.7	19600000000000.0
6300	231.19999999999999	0.8	17200000000000.0
6300	231.19999999999999	0.9	15100000000000.0
6300	233.90000000000001	-1.0	46200000000000.0
6300	233.90000000000001	-0.95	45600000000000.0
6300	233.90000000000001	-0.9	44800000000000.0
6300	233.90000000000001	-0.85	44200000000000.0
6300	233.90000000000001	-0.8	43400000000000.0
6300	233.90000000000001	-0.75	42500000000000.0
6300	233.90000000000001	-0.7	41700000000000.0
6300	233.90000000000001	-0.65	40800000000000.0
6300	233.90000000000001	-0.6	40000000000000.0
6300	233.90000000000001	-0.55	39100000000000.0
6300	233.90000000000001	-0.5	38200000000000.0
6300	233.90000000000001	-0.45	37200000000000.0
6300	233.90000000000001	-0.4	36300000000000.0
6300	233.90000000000001	-0.35	35300000000000.0
6300	233.90000000000001	-0.3	34300000000000.0
6300	233.90000000000001	-0.25	33400000000000.0
6300	233.90000000000001	-0.2	32300000000000.0
6300	233.90000000000001	-0.15	31300000000000.0
6300	233.90000000000001	-0.1	30300000000000.0
6300	233.90000000000001	-0.05	29300000000000.0
6300	233.90000000000001	0.0	28200000000000.0
6300	233.90000000000001	0.05	27200000000000.0
6300	233.90000000000001	0.1	26200000000000.0
6300	233.90000000000001	0.15	25200000000000.0
6300	233.90000000000001	0.2	24200000000000.0
6300	233.90000000000001	0.25	23200000000000.0
6300	233.90000000000001	0.3	22200000000000.0
6300	233.90000000000001	0.35	21300000000000.0
6300	233.90000000000001	0.4	20400000000000.0
6300	233.90000000000001	0.45	19500000000000.0
6300	233.90000000000001	0.5	18600000000000.0
6300	233.90000000000001	0.6	16900000000000.0
6300	233.90000000000001	0.7	15300000000000.0
6300	233.90000000000001	0.8	13800000000000.0
6300	233.90000000000001	0.9	12500000000000.0
6300	236.69999999999999	-1.0	62500000000000.0
6300	236.69999999999999	-0.95	61400000000000.0
6300	236.69999999999999	-0.9	60200000000000.0
6300	236.69999999999999	-0.85	58900000000000.0
6300	236.69999999999999	-0.8	57700000000000.0
6300	236.69999999999999	-0.75	56300000000000.0
6300	236.69999999999999	-0.7	54900000000000.0
6300	236.69999999999999	-0.65	53500000000000.0
6300	236.69999999999999	-0.6	52100000000000.0
6300	236.69999999999999	-0.55	50700000000000.0
6300	236.69999999999999	-0.5	49200000000000.0
6300	236.69999999999999	-0.45	47700000000000.0
6300	236.69999999999999	-0.4	46200000000000.0
6300	236.69999999999999	-0.35	44700000000000.0
6300	236.69999999999999	-0.3	43200000000000.0
6300	236.69999999999999	-0.25	41700000000000.0
6300	236.69999999999999	-0.2	40200000000000.0
6300	236.69999999999999	-0.15	38700000000000.0
6300	236.69999999999999	-0.1	37200000000000.0
6300	236.69999999999999	-0.05	35700000000000.0
6300	236.69999999999999	0.0	34200000000000.0
6300	236.69999999999999	0.05	32800000000000.0
6300	236.69999999999999	0.1	31400000000000.0
6300	236.69999999999999	0.15	30000000000000.0
6300	236.69999999999999	0.2	28600000000000.0
6300	236.69999999999999	0.25	27300000000000.0
6300	236.69999999999999	0.3	26000000000000.0
6300	236.69999999999999	0.35	24700000000000.0
6300	236.69999999999999	0.4	23500000000000.0
6300	236.69999999999999	0.45	22400000000000.0
6300	236.69999999999999	0.5	21200000000000.0
6300	236.69999999999999	0.6	19100000000000.0
6300	236.69999999999999	0.7	17200000000000.0
6300	236.69999999999999	0.8	15400000000000.0
6300	236.69999999999999	0.9	13800000000000.0
6300	239.5	-1.0	130000000000000.0
6300	239.5	-0.95	124000000000000.0
6300	239.5	-0.9	118000000000000.0
6300	239.5	-0.85	112000000000000.0
6300	239.5	-0.8	106000000000000.0
6300	239.5	-0.75	101000000000000.0
6300	239.5	-0.7	95100000000000.0
6300	239.5	-0.65	89600000000000.0
6300	239.5	-0.6	84300000000000.0
6300	239.5	-0.55	79100000000000.0
6300	239.5	-0.5	74100000000000.0
6300	239.5	-0.45	69300000000000.0
6300	239.5	-0.4	64700000000000.0
6300	239.5	-0.35	60400000000000.0
6300	239.5	-0.3	56200000000000.0
6300	239.5	-0.25	52300000000000.0
6300	239.5	-0.2	48600000000000.0
6300	239.5	-0.15	45200000000000.0
6300	239.5	-0.1	42000000000000.0
6300	239.5	-0.05	39000000000000.0
6300	239.5	0.0	36200000000000.0
6300	239.5	0.05	33600000000000.0
6300	239.5	0.1	31300000000000.0
6300	239.5	0.15	29100000000000.0
6300	239.5	0.2	27100000000000.0
6300	239.5	0.25	25300000000000.0
6300	239.5	0.3	23700000000000.0
6300	239.5	0.35	22100000000000.0
6300	239.5	0.4	20800000000000.0
6300	239.5	0.45	19500000000000.0
6300	239.5	0.5	18300000000000.0
6300	239.5	0.6	16300000000000.0
6300	239.5	0.7	14600000000000.0
6300	239.5	0.8	13100000000000.0
6300	239.5	0.9	11800000000000.0
6300	242.40000000000001	-1.0	106000000000000.0
6300	242.40000000000001	-0.95	104000000000000.0
6300	242.40000000000001	-0.9	102000000000000.0
6300	242.40000000000001	-0.85	100000000000000.0
6300	242.40000000000001	-0.8	98400000000000.0
6300	242.40000000000001	-0.75	96300000000000.0
6300	242.40000000000001	-0.7	94100000000000.0
6300	242.40000000000001	-0.65	91900000000000.0
6300	242.40000000000001	-0.6	89600000000000.0
6300	242.40000000000001	-0.55	87300000000000.0
6300	242.40000000000001	-0.5	85000000000000.0
6300	242.40000000000001	-0.45	82500000000000.0
6300	242.40000000000001	-0.4	80100000000000.0
6300	242.40000000000001	-0.35	77600000000000.0
6300	242.40000000000001	-0.3	75000000000000.0
6300	242.40000000000001	-0.25	72400000000000.0
6300	242.40000000000001	-0.2	69800000000000.0
6300	242.40000000000001	-0.15	67100000000000.0
6300	242.40000000000001	-0.1	64400000000000.0
6300	242.40000000000001	-0.05	61700000000000.0
6300	242.40000000000001	0.0	59000000000000.0
6300	242.40000000000001	0.05	56300000000000.0
6300	242.40000000000001	0.1	53600000000000.0
6300	242.40000000000001	0.15	51000000000000.0
6300	242.40000000000001	0.2	48300000000000.0
6300	242.40000000000001	0.25	45800000000000.0
6300	242.40000000000001	0.3	43200000000000.0
6300	242.40000000000001	0.35	40700000000000.0
6300	242.40000000000001	0.4	38400000000000.0
6300	242.40000000000001	0.45	36000000000000.0
6300	242.40000000000001	0.5	33800000000000.0
6300	242.40000000000001	0.6	29700000000000.0
6300	242.40000000000001	0.7	26000000000000.0
6300	242.40000000000001	0.8	22800000000000.0
6300	242.40000000000001	0.9	20000000000000.0
6300	245.40000000000001	-1.0	44400000000000.0
6300	245.40000000000001	-0.95	44400000000000.0
6300	245.40000000000001	-0.9	44300000000000.0
6300	245.40000000000001	-0.85	44300000000000.0
6300	245.40000000000001	-0.8	44100000000000.0
6300	245.40000000000001	-0.75	43900000000000.0
6300	245.40000000000001	-0.7	43700000000000.0
6300	245.40000000000001	-0.65	43500000000000.0
6300	245.40000000000001	-0.6	43300000000000.0
6300	245.40000000000001	-0.55	43000000000000.0
6300	245.40000000000001	-0.5	42700000000000.0
6300	245.40000000000001	-0.45	42400000000000.0
6300	245.40000000000001	-0.4	42100000000000.0
6300	245.40000000000001	-0.35	41700000000000.0
6300	245.40000000000001	-0.3	41300000000000.0
6300	245.40000000000001	-0.25	40800000000000.0
6300	245.40000000000001	-0.2	40300000000000.0
6300	245.40000000000001	-0.15	39800000000000.0
6300	245.40000000000001	-0.1	39300000000000.0
6300	245.40000000000001	-0.05	38700000000000.0
6300	245.40000000000001	0.0	38000000000000.0
6300	245.40000000000001	0.05	37400000000000.0
6300	245.40000000000001	0.1	36700000000000.0
6300	245.40000000000001	0.15	36000000000000.0
6300	245.40000000000001	0.2	35200000000000.0
6300	245.40000000000001	0.25	34400000000000.0
6300	245.40000000000001	0.3	33600000000000.0
6300	245.40000000000001	0.35	32800000000000.0
6300	245.40000000000001	0.4	32000000000000.0
6300	245.40000000000001	0.45	31100000000000.0
6300	245.40000000000001	0.5	30200000000000.0
6300	245.40000000000001	0.6	28400000000000.0
6300	245.40000000000001	0.7	26500000000000.0
6300	245.40000000000001	0.8	24600000000000.0
6300	245.40000000000001	0.9	22700000000000.0
6300	248.40000000000001	-1.0	52900000000000.0
6300	248.40000000000001	-0.95	52600000000000.0
6300	248.40000000000001	-0.9	52200000000000.0
6300	248.40000000000001	-0.85	51600000000000.0
6300	248.40000000000001	-0.8	51200000000000.0
6300	248.40000000000001	-0.75	50700000000000.0
6300	248.40000000000001	-0.7	50100000000000.0
6300	248.40000000000001	-0.65	49600000000000.0
6300	248.40000000000001	-0.6	49000000000000.0
6300	248.40000000000001	-0.55	48300000000000.0
6300	248.40000000000001	-0.5	47700000000000.0
6300	248.40000000000001	-0.45	47000000000000.0
6300	248.40000000000001	-0.4	46200000000000.0
6300	248.40000000000001	-0.35	45400000000000.0
6300	248.40000000000001	-0.3	44600000000000.0
6300	248.40000000000001	-0.25	43700000000000.0
6300	248.40000000000001	-0.2	42800000000000.0
6300	248.40000000000001	-0.15	41900000000000.0
6300	248.40000000000001	-0.1	40900000000000.0
6300	248.40000000000001	-0.05	39900000000000.0
6300	248.40000000000001	0.0	38900000000000.0
6300	248.40000000000001	0.05	37900000000000.0
6300	248.40000000000001	0.1	36800000000000.0
6300	248.40000000000001	0.15	35700000000000.0
6300	248.40000000000001	0.2	34600000000000.0
6300	248.40000000000001	0.25	33500000000000.0
6300	248.40000000000001	0.3	32300000000000.0
6300	248.40000000000001	0.35	31200000000000.0
6300	248.40000000000001	0.4	30100000000000.0
6300	248.40000000000001	0.45	28900000000000.0
6300	248.40000000000001	0.5	27800000000000.0
6300	248.40000000000001	0.6	25500000000000.0
6300	248.40000000000001	0.7	23300000000000.0
6300	248.40000000000001	0.8	21200000000000.0
6300	248.40000000000001	0.9	19100000000000.0
6300	251.59999999999999	-1.0	46800000000000.0
6300	251.59999999999999	-0.95	46500000000000.0
6300	251.59999999999999	-0.9	46300000000000.0
6300	251.59999999999999	-0.85	46100000000000.0
6300	251.59999999999999	-0.8	45900000000000.0
6300	251.59999999999999	-0.75	45400000000000.0
6300	251.59999999999999	-0.7	45000000000000.0
6300	251.59999999999999	-0.65	44600000000000.0
6300	251.59999999999999	-0.6	44200000000000.0
6300	251.59999999999999	-0.55	43800000000000.0
6300	251.59999999999999	-0.5	43300000000000.0
6300	251.59999999999999	-0.45	42800000000000.0
6300	251.59999999999999	-0.4	42200000000000.0
6300	251.59999999999999	-0.35	41700000000000.0
6300	251.59999999999999	-0.3	41000000000000.0
6300	251.59999999999999	-0.25	40400000000000.0
6300	251.59999999999999	-0.2	39700000000000.0
6300	251.59999999999999	-0.15	39000000000000.0
6300	251.59999999999999	-0.1	38200000000000.0
6300	251.59999999999999	-0.05	37400000000000.0
6300	251.59999999999999	0.0	36600000000000.0
6300	251.59999999999999	0.05	35800000000000.0
6300	251.59999999999999	0.1	34900000000000.0
6300	251.59999999999999	0.15	34100000000000.0
6300	251.59999999999999	0.2	33200000000000.0
6300	251.59999999999999	0.25	32300000000000.0
6300	251.59999999999999	0.3	31500000000000.0
6300	251.59999999999999	0.35	30600000000000.0
6300	251.59999999999999	0.4	29700000000000.0
6300	251.59999999999999	0.45	28800000000000.0
6300	251.59999999999999	0.5	27900000000000.0
6300	251.59999999999999	0.6	26200000000000.0
6300	251.59999999999999	0.7	24500000000000.0
6300	251.59999999999999	0.8	22800000000000.0
6300	251.59999999999999	0.9	21200000000000.0
6300	254.80000000000001	-1.0	79000000000000.0
6300	254.80000000000001	-0.95	78000000000000.0
6300	254.80000000000001	-0.9	77000000000000.0
6300	254.80000000000001	-0.85	76100000000000.0
6300	254.80000000000001	-0.8	74900000000000.0
6300	254.80000000000001	-0.75	73400000000000.0
6300	254.80000000000001	-0.7	72100000000000.0
6300	254.80000000000001	-0.65	70900000000000.0
6300	254.80000000000001	-0.6	69600000000000.0
6300	254.80000000000001	-0.55	68200000000000.0
6300	254.80000000000001	-0.5	66900000000000.0
6300	254.80000000000001	-0.45	65500000000000.0
6300	254.80000000000001	-0.4	64000000000000.0
6300	254.80000000000001	-0.35	62500000000000.0
6300	254.80000000000001	-0.3	61000000000000.0
6300	254.80000000000001	-0.25	59500000000000.0
6300	254.80000000000001	-0.2	58000000000000.0
6300	254.80000000000001	-0.15	56400000000000.0
6300	254.80000000000001	-0.1	54900000000000.0
6300	254.80000000000001	-0.05	53300000000000.0
6300	254.80000000000001	0.0	51700000000000.0
6300	254.80000000000001	0.05	50100000000000.0
6300	254.80000000000001	0.1	48600000000000.0
6300	254.80000000000001	0.15	47000000000000.0
6300	254.80000000000001	0.2	45400000000000.0
6300	254.80000000000001	0.25	43900000000000.0
6300	254.80000000000001	0.3	42400000000000.0
6300	254.80000000000001	0.35	40900000000000.0
6300	254.80000000000001	0.4	39400000000000.0
6300	254.80000000000001	0.45	37900000000000.0
6300	254.80000000000001	0.5	36500000000000.0
6300	254.80000000000001	0.6	33700000000000.0
6300	254.80000000000001	0.7	31000000000000.0
6300	254.80000000000001	0.8	28500000000000.0
6300	254.80000000000001	0.9	26000000000000.0
6300	258.10000000000002	-1.0	174000000000000.0
6300	258.10000000000002	-0.95	171000000000000.0
6300	258.10000000000002	-0.9	168000000000000.0
6300	258.10000000000002	-0.85	165000000000000.0
6300	258.10000000000002	-0.8	161000000000000.0
6300	258.10000000000002	-0.75	158000000000000.0
6300	258.10000000000002	-0.7	155000000000000.0
6300	258.10000000000002	-0.65	151000000000000.0
6300	258.10000000000002	-0.6	148000000000000.0
6300	258.10000000000002	-0.55	144000000000000.0
6300	258.10000000000002	-0.5	141000000000000.0
6300	258.10000000000002	-0.45	137000000000000.0
6300	258.10000000000002	-0.4	134000000000000.0
6300	258.10000000000002	-0.35	130000000000000.0
6300	258.10000000000002	-0.3	126000000000000.0
6300	258.10000000000002	-0.25	123000000000000.0
6300	258.10000000000002	-0.2	119000000000000.0
6300	258.10000000000002	-0.15	115000000000000.0
6300	258.10000000000002	-0.1	112000000000000.0
6300	258.10000000000002	-0.05	108000000000000.0
6300	258.10000000000002	0.0	104000000000000.0
6300	258.10000000000002	0.05	101000000000000.0
6300	258.10000000000002	0.1	97400000000000.0
6300	258.10000000000002	0.15	93900000000000.0
6300	258.10000000000002	0.2	90500000000000.0
6300	258.10000000000002	0.25	87200000000000.0
6300	258.10000000000002	0.3	84000000000000.0
6300	258.10000000000002	0.35	80800000000000.0
6300	258.10000000000002	0.4	77700000000000.0
6300	258.10000000000002	0.45	74600000000000.0
6300	258.10000000000002	0.5	71700000000000.0
6300	258.10000000000002	0.6	66000000000000.0
6300	258.10000000000002	0.7	60600000000000.0
6300	258.10000000000002	0.8	55500000000000.0
6300	258.10000000000002	0.9	50800000000000.0
6300	261.39999999999998	-1.0	129000000000000.0
6300	261.39999999999998	-0.95	126000000000000.0
6300	261.39999999999998	-0.9	123000000000000.0
6300	261.39999999999998	-0.85	121000000000000.0
6300	261.39999999999998	-0.8	118000000000000.0
6300	261.39999999999998	-0.75	115000000000000.0
6300	261.39999999999998	-0.7	112000000000000.0
6300	261.39999999999998	-0.65	110000000000000.0
6300	261.39999999999998	-0.6	107000000000000.0
6300	261.39999999999998	-0.55	104000000000000.0
6300	261.39999999999998	-0.5	101000000000000.0
6300	261.39999999999998	-0.45	98100000000000.0
6300	261.39999999999998	-0.4	95300000000000.0
6300	261.39999999999998	-0.35	92400000000000.0
6300	261.39999999999998	-0.3	89600000000000.0
6300	261.39999999999998	-0.25	86900000000000.0
6300	261.39999999999998	-0.2	84100000000000.0
6300	261.39999999999998	-0.15	81500000000000.0
6300	261.39999999999998	-0.1	78800000000000.0
6300	261.39999999999998	-0.05	76300000000000.0
6300	261.39999999999998	0.0	73800000000000.0
6300	261.39999999999998	0.05	71400000000000.0
6300	261.39999999999998	0.1	69000000000000.0
6300	261.39999999999998	0.15	66700000000000.0
6300	261.39999999999998	0.2	64500000000000.0
6300	261.39999999999998	0.25	62400000000000.0
6300	261.39999999999998	0.3	60300000000000.0
6300	261.39999999999998	0.35	58200000000000.0
6300	261.39999999999998	0.4	56200000000000.0
6300	261.39999999999998	0.45	54400000000000.0
6300	261.39999999999998	0.5	52600000000000.0
6300	261.39999999999998	0.6	49100000000000.0
6300	261.39999999999998	0.7	45900000000000.0
6300	261.39999999999998	0.8	43000000000000.0
6300	261.39999999999998	0.9	40200000000000.0
6300	264.89999999999998	-1.0	248000000000000.0
6300	264.89999999999998	-0.95	247000000000000.0
6300	264.89999999999998	-0.9	245000000000000.0
6300	264.89999999999998	-0.85	244000000000000.0
6300	264.89999999999998	-0.8	242000000000000.0
6300	264.89999999999998	-0.75	240000000000000.0
6300	264.89999999999998	-0.7	238000000000000.0
6300	264.89999999999998	-0.65	236000000000000.0
6300	264.89999999999998	-0.6	234000000000000.0
6300	264.89999999999998	-0.55	231000000000000.0
6300	264.89999999999998	-0.5	229000000000000.0
6300	264.89999999999998	-0.45	226000000000000.0
6300	264.89999999999998	-0.4	224000000000000.0
6300	264.89999999999998	-0.35	221000000000000.0
6300	264.89999999999998	-0.3	218000000000000.0
6300	264.89999999999998	-0.25	215000000000000.0
6300	264.89999999999998	-0.2	212000000000000.0
6300	264.89999999999998	-0.15	209000000000000.0
6300	264.89999999999998	-0.1	205000000000000.0
6300	264.89999999999998	-0.05	202000000000000.0
6300	264.89999999999998	0.0	198000000000000.0
6300	264.89999999999998	0.05	194000000000000.0
6300	264.89999999999998	0.1	191000000000000.0
6300	264.89999999999998	0.15	187000000000000.0
6300	264.89999999999998	0.2	183000000000000.0
6300	264.89999999999998	0.25	179000000000000.0
6300	264.89999999999998	0.3	175000000000000.0
6300	264.89999999999998	0.35	171000000000000.0
6300	264.89999999999998	0.4	167000000000000.0
6300	264.89999999999998	0.45	162000000000000.0
6300	264.89999999999998	0.5	158000000000000.0
6300	264.89999999999998	0.6	149000000000000.0
6300	264.89999999999998	0.7	141000000000000.0
6300	264.89999999999998	0.8	132000000000000.0
6300	264.89999999999998	0.9	123000000000000.0
6300	268.5	-1.0	254000000000000.0
6300	268.5	-0.95	252000000000000.0
6300	268.5	-0.9	250000000000000.0
6300	268.5	-0.85	249000000000000.0
6300	268.5	-0.8	247000000000000.0
6300	268.5	-0.75	245000000000000.0
6300	268.5	-0.7	242000000000000.0
6300	268.5	-0.65	240000000000000.0
6300	268.5	-0.6	238000000000000.0
6300	268.5	-0.55	235000000000000.0
6300	268.5	-0.5	233000000000000.0
6300	268.5	-0.45	230000000000000.0
6300	268.5	-0.4	227000000000000.0
6300	268.5	-0.35	224000000000000.0
6300	268.5	-0.3	221000000000000.0
6300	268.5	-0.25	218000000000000.0
6300	268.5	-0.2	214000000000000.0
6300	268.5	-0.15	211000000000000.0
6300	268.5	-0.1	207000000000000.0
6300	268.5	-0.05	204000000000000.0
6300	268.5	0.0	200000000000000.0
6300	268.5	0.05	196000000000000.0
6300	268.5	0.1	192000000000000.0
6300	268.5	0.15	188000000000000.0
6300	268.5	0.2	184000000000000.0
6300	268.5	0.25	179000000000000.0
6300	268.5	0.3	175000000000000.0
6300	268.5	0.35	171000000000000.0
6300	268.5	0.4	166000000000000.0
6300	268.5	0.45	162000000000000.0
6300	268.5	0.5	157000000000000.0
6300	268.5	0.6	148000000000000.0
6300	268.5	0.7	140000000000000.0
6300	268.5	0.8	131000000000000.0
6300	268.5	0.9	122000000000000.0
6300	272.10000000000002	-1.0	285000000000000.0
6300	272.10000000000002	-0.95	282000000000000.0
6300	272.10000000000002	-0.9	279000000000000.0
6300	272.10000000000002	-0.85	275000000000000.0
6300	272.10000000000002	-0.8	272000000000000.0
6300	272.10000000000002	-0.75	268000000000000.0
6300	272.10000000000002	-0.7	264000000000000.0
6300	272.10000000000002	-0.65	260000000000000.0
6300	272.10000000000002	-0.6	256000000000000.0
6300	272.10000000000002	-0.55	251000000000000.0
6300	272.10000000000002	-0.5	247000000000000.0
6300	272.10000000000002	-0.45	242000000000000.0
6300	272.10000000000002	-0.4	238000000000000.0
