observation_index	numeric_feature_1	numeric_feature_2	numeric_feature_3	numeric_feature_4	numeric_feature_5	numeric_feature_6	numeric_feature_7
1330	1331	1	7	2	222	0.4290412840939424	-0.12039297968312876
1331	1332	1	8	0	231	0.2546760549457792	0.0800335328712387
1332	1333	1	8	3	234	1.1368189604141856	0.41255574264307776
1333	1334	1	8	4	235	0.29882500641950405	0.48772122528036693
1334	1335	1	8	5	236	2.936349084855391	-0.5983451017594252
1335	1336	1	8	6	237	0.7633040269122348	-0.21463224080761525
1336	1337	1	8	7	238	0.161574784138781	-0.04703241519748784
1337	1338	1	8	8	239	2.3011389335589123	-0.25338967955447744
1338	1339	1	8	9	240	0.8299343293003703	-0.164274636357554
1339	1340	1	8	10	241	3.2397776210114615	-0.24005798156499727
1340	1341	1	8	1	232	0.26069336845401037	-0.2848219310127518
1341	1342	1	8	2	233	0.4986713500655393	-0.09105816074110312
1342	1343	1	9	0	242	0.6723000116066312	0.0018745370640001278
1343	1344	1	9	3	245	2.306583299870543	0.37648503937990463
1344	1345	1	9	4	246	0.5722928547832145	0.48819001493319036
1345	1346	1	9	5	247	3.3335272416015496	-0.6046978088663394
1346	1347	1	9	6	248	1.0449144769867904	-0.2550573410742219
1347	1348	1	9	7	249	0.2143070079998778	-0.07010831892051896
1348	1349	1	9	8	250	2.196411114671475	-0.2519055834389596
1349	1350	1	9	9	251	0.5733283234229615	-0.1706604596749412
1350	1351	1	9	10	252	2.443106858545128	-0.2433494433012989
1351	1352	1	9	1	243	0.2542562183440945	-0.29784656781451085
1352	1353	1	9	2	244	0.4943169777001442	-0.12079703710253804
1353	1354	1	10	0	253	0.07319940605084678	0.11076482946863214
1354	1355	1	10	3	256	0.5044347241686166	0.4576876610657412
1355	1356	1	10	4	257	0.18247964107310913	0.3285348102754867
1356	1357	1	10	5	258	0.6633261388998356	-0.5576173628253961
1357	1358	1	10	6	259	0.237744158311678	-0.13037393721541932
1358	1359	1	10	7	260	0.1004549234398963	0.01381191351306883
1359	1360	1	10	8	261	0.33563166474206885	-0.1684729433890765
1360	1361	1	10	9	262	0.06676995080570507	-0.11006228797032974
1361	1362	1	10	10	263	0.4438260756292014	-0.2037092261619954
1362	1363	1	10	1	254	0.16314666932729063	-0.33183325455476353
1363	1364	1	10	2	255	0.09783229993318673	-0.1263047366398766
1364	1365	1	11	0	264	0.10920415021777925	-0.007353446683530654
1365	1366	1	11	3	267	0.7194721470289765	0.4698410322062391
1366	1367	1	11	4	268	0.3182104288372559	0.4647059041198909
1367	1368	1	11	5	269	1.7987824806460506	-0.603198088024766
1368	1369	1	11	6	270	0.4205234369415942	-0.1747661444052016
1369	1370	1	11	7	271	0.14093169677613981	-0.019025187820987315
1370	1371	1	11	8	272	0.5495375373125033	-0.2054373287662805
1371	1372	1	11	9	273	0.0595918226617214	-0.156445074616016
1372	1373	1	11	10	274	0.3313143457711425	-0.164201446745217
1373	1374	1	11	1	265	0.14809867050811226	-0.3174383230634303
1374	1375	1	11	2	266	0.10022416638785094	-0.1408746083422634
1375	1376	1	12	0	275	0.20611802229560205	0.022335223042539296
1376	1377	1	12	3	278	1.1441827821351478	0.4200155271932556
1377	1378	1	12	4	279	0.3190590508070528	0.47604416960513135
1378	1379	1	12	5	280	2.758662209757718	-0.6260774432943125
1379	1380	1	12	6	281	0.7736527711337035	-0.20984440757738682
1380	1381	1	12	7	282	0.21985002848863378	-0.010244197766910308
1381	1382	1	12	8	283	1.2030685643512924	-0.2541158787119362
1382	1383	1	12	9	284	0.13913170271144504	-0.19116898915997585
1383	1384	1	12	10	285	0.998955853288046	-0.24867525306166283
1384	1385	1	12	1	276	0.16334051024339663	-0.2818715858520343
1385	1386	1	12	2	277	0.11350810608112928	-0.09620812279923716
1386	1387	1	1	0	154	0.12479990175962744	0.031994374379207255
1387	1388	1	1	3	157	0.6025482063276763	0.4430789112207689
1388	1389	1	1	4	158	0.10691309982163992	0.4271858164191612
1389	1390	1	1	5	159	0.7876660518189862	-0.5595771809957777
1390	1391	1	1	6	160	0.1618484435876472	-0.22160844912406588
1391	1392	1	1	7	161	0.09817861869723614	0.05239310602810184
1392	1393	1	1	8	162	0.5251318546773848	-0.18677794848096846
1393	1394	1	1	9	163	0.1488126392936163	-0.09190228217349557
1394	1395	1	1	10	164	0.5197732095863443	-0.13442136813986022
1395	1396	1	1	1	155	0.1952090366264225	-0.32731772321190367
1396	1397	1	1	2	156	0.06546963916378135	-0.11147290922537326
1397	1398	1	2	0	165	0.10488832381636022	0.07946279499113863
1398	1399	1	2	3	168	0.5040774897744893	0.4698071262632449
1399	1400	1	2	4	169	0.1713550322855555	0.5110777070309841
1400	1401	1	2	5	170	0.9715229229227921	-0.5608413722941216
1401	1402	1	2	6	171	0.13835792743875974	-0.19750537934769333
1402	1403	1	2	7	172	0.15906058104759868	0.09305315337270838
1403	1404	1	2	8	173	0.7008725923410715	-0.16076735522070007
1404	1405	1	2	9	174	0.1225537925421089	-0.11339692778262904
1405	1406	1	2	10	175	0.4723236973736927	-0.1690846738368565
1406	1407	1	2	1	166	0.4375786674258883	-0.5108188277132344
1407	1408	1	2	2	167	0.02989707121116481	-0.2763603849098842
1408	1409	1	3	0	176	0.3640098349569023	0.011264952272655948
1409	1410	1	3	3	179	1.0392143942895784	0.43549426538907815
1410	1411	1	3	4	180	0.3076461935329246	0.5075265654534735
1411	1412	1	3	5	181	2.480090482479148	-0.5608721464472008
1412	1413	1	3	6	182	0.7634107030832642	-0.20039577449298238
1413	1414	1	3	7	183	0.1686120149747685	0.03412705801586314
1414	1415	1	3	8	184	1.3200923111374263	-0.21157696622664338
1415	1416	1	3	9	185	0.32297450017678514	-0.12600372161344092
1416	1417	1	3	10	186	0.7912234271373982	-0.219235672691967
1417	1418	1	3	1	177	0.379131327147623	-0.45716178045346395
1418	1419	1	3	2	178	0.09032725753499733	-0.17336290894453094
1419	1420	1	4	0	187	0.14151312056441073	0.03192883644984195
1420	1421	1	4	3	190	0.5690500451218898	0.42477249574850956
1421	1422	1	4	4	191	0.2981299294014505	0.44233709328067505
1422	1423	1	4	5	192	1.188532619937673	-0.5406258083490775
1423	1424	1	4	6	193	0.26861809456877406	-0.18290483710676136
1424	1425	1	4	7	194	0.3304391617281827	0.16820873434712252
1425	1426	1	4	8	195	0.6233293800660131	-0.15684363223309358
1426	1427	1	4	9	196	0.1390472612034494	-0.08464484914058125
1427	1428	1	4	10	197	0.28903370007012197	-0.15591848391033936
1428	1429	1	4	1	188	0.3141858295953676	-0.41056387249342335
1429	1430	1	4	2	189	0.0743110626755217	-0.1589945906430487
