region_index	coord_x	coord_y	coord_z	annotation_1	annotation_2	annotation_3	annotation_4	annotation_5
683	22.607928	42.690086	-15.749278	1.276040830399897	-0.0311867767774852	0.5123678655782777	1.573182348872386	3.495552787693535
684	24.969598	55.490035	-12.888813	1.250825374403498	-0.02760030159477984	0.5135437185599547	1.550180764822003	3.495325296390347
685	39.302446	51.009979	-9.245286	1.289020750117164	-0.02241177523183191	0.4920731821041229	1.572593025750242	3.558565768526821
686	29.619694	56.563139	-1.831621	1.160810097659644	-0.01481001040375102	0.58037984374445	1.587359478602816	3.245679926581499
687	19.094552	62.542234	-2.547798	1.167880351727837	-0.01262434260411516	0.5177243746510274	1.603892940524342	3.235733280458101
688	40.873604	49.86993	-0.540568	1.193312334546094	-0.009937112680981302	0.5604047446897782	1.59312232518188	3.29104934741811
689	25.721897	56.092236	5.268914	1.225333709711595	-0.009901306561669536	0.5915555803942962	1.609873601922095	3.017796726488486
690	39.584504	47.600078	8.324599	1.208504727599088	-0.01484661294036733	0.5869645513798535	1.613923154168553	3.202330231666565
691	33.490731	53.169958	8.508396	1.129407674463939	-0.004632509016821619	0.5206091133855322	1.619101293584713	3.152616325674988
692	43.648891	38.752824	10.161102	1.28326881818036	-0.006301209794585795	0.5643013614291906	1.650412405746714	3.04755281965907
693	52.746115	20.076825	11.719434	1.278097752969443	-0.004177020648678903	0.5402079100118173	1.695467042096908	3.398574265764981
694	47.181277	30.334471	16.057935	1.279125318980382	0.01740276202125404	0.525048815432527	1.731198851266679	2.989164891766339
695	26.514796	55.076671	12.991206	1.217227162487883	-0.005827683098781132	0.5793873888268125	1.599362268774974	3.0062330466945
696	49.314647	17.598575	21.38273	1.276464703061289	0.002106242090201259	0.5573533005763441	1.745083767193807	3.149846070423359
697	40.229786	43.346045	17.0171	1.206553544573887	-0.01662064623366373	0.5186494348039971	1.618218725480326	3.217794395801498
698	32.215842	48.509548	18.538939	1.225604791748681	-0.02809373079450235	0.5718560167535205	1.601023799770454	3.131657705801289
699	43.772563	30.478628	22.482187	1.293333726563181	0.001698776044846191	0.5210528052625357	1.707376394533691	3.01456039562458
700	24.160706	52.903917	22.600754	1.130059516100469	-0.01914526821968392	0.4777020442747262	1.573480648839002	3.056316082070513
701	41.938966	17.230494	27.094074	1.376933996618884	-0.001579968820409434	0.5377298731430983	1.764647716578043	2.971603480054111
702	37.408387	38.510591	26.56572	1.177047880420798	-0.01726853727706515	0.5397576017776134	1.607084409794316	3.162712824780767
703	44.158029	24.632166	30.590283	1.178822013367973	0.01507869943748972	0.4241740213357781	1.702744153078179	3.060545214065691
704	40.139412	11.567084	32.892583	1.420388967517593	0.01006614770205242	0.5134167028984765	1.746564885334338	3.066462624363783
705	39.652306	28.446566	35.619212	1.174963803370217	-0.0148407791015969	0.4804729164902306	1.625083946220281	3.135364349295453
706	31.614775	36.557095	34.209912	1.175452020701971	-0.01226075599505769	0.5253423865912045	1.59312860064327	3.131728604799364
707	43.215158	5.181664	36.909347	1.406891285968361	0.0004365078647806151	0.5561670161144185	1.768407220695353	3.000655280380714
708	41.490791	15.677148	39.116049	1.228983656185972	-0.0005716869373969413	0.4625291844305761	1.69743292616785	3.079299946383732
709	36.754434	22.288003	44.971625	1.210530061163055	-0.01424984807241435	0.3794797494727414	1.634803088381114	3.262898686455517
710	41.417836	6.159842	45.722319	1.237122466368746	-0.001647337043162501	0.463766610073667	1.74389700531275	3.070395971943693
711	38.232924	10.07696	51.948365	1.265998037050787	-0.005455158768690269	0.3310853639425448	1.722206261703698	3.207373505685387
712	30.466017	12.696834	52.354053	1.28656590815717	-0.005986078924269791	0.5341195390146413	1.688197618065555	3.120847550107212
713	24.172749	8.590015	54.319546	1.318957277269942	-0.01053924602363681	0.4900743086851658	1.6746527703269	2.982615281169008
714	21.593303	7.073244	62.547799	1.233747485559534	-0.02258376241487844	0.4064929213303891	1.653010560836621	3.187778466358417
715	12.021677	-66.14315	33.098576	1.793491204413949	0.03273783729638911	0.5405180990807416	1.991479384117229	2.983888323714094
716	12.226262	-70.542483	41.862556	1.574204889916542	0.03553718321716466	0.4861890912146008	1.956328888448505	2.765842623826934
717	6.412803	-67.614053	43.822433	1.590009094860193	0.02172933947225537	0.5402736706589631	1.865048282419432	3.144517630338669
718	8.92686	-69.964328	48.934272	1.571566615839151	0.05079081284821169	0.3574688584177537	1.852943165940118	2.894257916546449
719	6.804817	-62.857013	50.882711	1.490245209898487	0.02390647615260187	0.5307843604798875	1.791218961576583	3.104787525970762
720	6.747381	-31.511734	26.766908	1.831585511564473	0.03825820196372123	0.243986088507459	1.885426978246617	2.821064370434458
721	4.997706	-1.781018	29.873868	1.130910703882429	-0.06237864597352889	0.3812787366140317	1.255423153584756	2.889201662525898
722	5.574218	-18.959738	28.625635	1.546860427825953	-0.008161951356026915	0.2934571790588817	1.743879739190851	2.898680071278316
723	8.438554	34.795746	22.5894	1.091933224845377	-0.06903243320581649	0.6401742690933515	1.534536892426969	3.89803523552127
724	7.941217	32.76132	32.621772	1.22271941760943	-0.03701753615458242	0.6218508992480778	1.599692126427021	3.723264200658333
725	5.899434	25.529947	47.575976	1.235412613007635	-0.01506729430559393	0.5381224892294023	1.635830181366782	3.72129171141764
726	51.425923	-52.566057	17.022139	1.514100486284459	-0.0111025324683512	0.5276616114693516	1.777568239974538	3.360393134559073
727	51.712139	-47.497083	18.51232	1.594067969622769	-0.002269595656843469	0.5372705250923921	1.797757462064553	3.162050755285635
728	51.685473	-51.322787	23.663028	1.387937758982115	-0.004433940476034473	0.5856416113734023	1.759287079040441	3.196690175591446
729	46.376833	-68.364061	23.975997	1.339928177274978	0.002225824429163688	0.5246842517269624	1.758329000670154	3.242874696487334
730	50.035634	-57.177765	23.4168	1.531424120876588	-0.01659969235333298	0.5513929425117926	1.755841623696918	3.280585182876122
731	53.87309	-47.685691	25.689678	1.456007091025696	-0.01594115896451232	0.5405166692772848	1.746914709216452	3.143791946696072
732	47.716226	-63.869966	30.418381	1.341609246226385	0.002925261550566267	0.5361357744386	1.755778799536791	3.264433064838735
733	51.96977	-54.395401	31.311641	1.30657888966531	-0.0145197766649161	0.547656830944532	1.741541246632	3.25739752955553
734	49.5318	-58.968956	35.796048	1.262289803975471	0.0003245598495453031	0.4779022087544536	1.757499256881344	3.299870228622018
735	44.203396	-63.962865	40.765651	1.232847484971645	0.01133958518122954	0.4125822946318617	1.794098339189351	3.219558987675644
736	49.164175	6.565647	-31.704558	1.274845521439506	-0.05557323060722868	0.5437677863929956	1.481424835893728	3.912417393632051
737	57.758159	-11.381076	-25.113542	1.338948873213836	-0.05211770550777425	0.5562224719039616	1.521653741828087	3.82395282823865
738	49.788998	13.520451	-19.81676	1.277339174177602	-0.09243228937923803	0.5245070161199124	1.518774079036799	3.967908639006498
739	58.476939	-9.033008	-15.973102	1.376299793719829	-0.03448924039943313	0.5797123317934608	1.559776014244158	3.638756004048557
740	62.019952	-29.053775	-14.492436	1.386341743250787	-0.04386936706295883	0.5589755131932371	1.615488900683661	3.715281494506975
741	52.789494	1.56539	-15.671837	1.276589502025703	-0.04332507263419945	0.6045990761920382	1.581065547812413	3.464951039814367
742	60.584343	-22.611305	-8.044627	1.387018752522063	-0.03648938554455628	0.6362760581850795	1.637763060836631	3.590856608821125
743	50.575249	-11.56539	-12.43802	1.347667969378257	-0.04143217439185803	0.5932966202200446	1.63476493107283	3.116043975440467
744	61.941978	-34.160506	-3.299598	1.387740739068793	-0.02353391707616831	0.6197487211677487	1.668769102777155	3.675624313150964
745	49.714989	-23.660599	-6.190293	1.575690794534418	-0.01676041780297114	0.5314895405313701	1.707770548358259	3.117283973025113
746	54.025975	-32.554572	-2.397336	1.527783658201021	-0.02109380848246158	0.6356847103389335	1.70595501751242	3.345903879258691
747	58.414577	-44.194371	4.2092	1.395949335147014	-0.009790859968180781	0.5922123983761908	1.72276135238618	3.542794152730849
748	50.821401	-37.334511	4.142376	1.65311645115144	-0.000873149540859295	0.5324385504872399	1.782623277643801	3.255169449056067
749	28.311081	18.855156	-18.335169	1.146394009664969	-0.02640370943453429	0.5762148046627216	1.694979062002085	3.947510223563124
750	34.604771	38.561864	-11.887109	1.298745405587268	-0.004861929381940075	0.5568299431705032	1.683997586517739	3.158623560899641
751	37.957366	27.638919	-14.966	1.262313707631742	0.01967571343914298	0.5392553376635433	1.754532790814432	3.64221656903988
752	45.835046	33.939208	-9.3867	1.368888225489799	-0.01560514706881012	0.5168463152243121	1.660391934373015	3.440713312567734
753	49.23914	31.248898	-0.921116	1.355857193988442	0.002251355614702629	0.5358603503607419	1.697937971012252	3.259131455566825
754	51.633812	27.496353	8.37507	1.310627827150083	-0.00688356612032575	0.5317438707161417	1.715306961944761	3.286817663326496
755	5.463692	38.880594	-14.02084	1.156674076556555	-0.05780620576544779	0.6748920421259532	1.542442906218935	3.629371609629654
756	6.173829	55.251929	-9.117745	1.239476837602239	-0.02622561855318346	0.5999385960155529	1.579699621661776	3.580942451227002
757	3.702596	28.302882	-7.9242	1.089482095263254	-0.06615934202016736	0.5270925988080922	1.255341792801567	3.863040886274198
758	8.690127	50.994586	-2.554415	1.169577358693344	-0.08129358346173648	0.6425980637762457	1.557199531410332	3.557209186437653
759	8.741195	64.887413	2.747853	1.231147547468622	-0.03169276053409466	0.4720183511687508	1.599757503019562	3.509258401103136
760	7.06752	41.079991	-0.340465	1.003765367109739	-0.0729090649125161	0.5822772223699514	1.382582096366914	4.046218273116321
761	16.889576	63.773518	12.45414	1.067281177617278	-0.02206926610809897	0.4051985749098174	1.591459197519541	3.173689616889488
762	7.894269	55.366254	12.400887	1.192814842741426	-0.04111401360332514	0.5821773164069778	1.5533865835441	3.595404656921945
763	9.154557	43.369203	10.551282	1.052524562644969	-0.06626802402442578	0.6398443238876762	1.497149480761262	3.982040583360486
764	5.204267	27.848765	16.398214	0.9707221646780941	-0.06423628793327517	0.4255920676088684	1.082711618265439	3.558482541543682
765	15.099831	59.050176	23.303143	1.09412116089909	-0.02049167707471634	0.4407595547912169	1.564273103931195	3.033205714894504
766	8.470831	43.847837	22.016184	1.189061176907475	-0.04545400607765872	0.6243054521558516	1.566076121803136	3.654079663317378
767	4.958141	14.411611	24.717254	1.008609058713401	-0.06283046290276914	0.4123431260949067	1.057752893605413	3.276101826167688
768	7.065659	53.152634	30.427595	1.211166294348087	-0.02133624292588601	0.4508591577981371	1.563669202285423	3.51742022866156
769	17.200133	49.31217	34.647934	1.147851183874663	-0.01946214431877262	0.4409892965287043	1.56221142003562	3.061508832908258
770	24.314302	39.207835	35.423554	1.278105280167235	-0.02755624369282966	0.5469641602933776	1.585473865776512	3.063368068235676
771	5.859885	40.900255	38.810214	1.243177163074057	-0.03175659689918856	0.5058719654897436	1.597822584143902	3.675509199863527
772	11.142891	43.80617	45.561564	1.165458024836899	-0.02435849901528781	0.3185994857710638	1.5884107653711	3.334020337680491
773	28.413241	27.2883	41.767126	1.280906013936006	-0.02303127111562029	0.5654160086642097	1.621845934806998	3.113996176457987
774	20.678722	34.881514	43.607133	1.117871089459797	-0.01261288110993019	0.4374227118552172	1.606314107819361	3.102222271081878
775	11.459893	31.829266	54.312757	1.285634757091586	-0.02230041662663421	0.41606033618403	1.605880463700111	3.428440588276561
776	24.430198	19.874955	47.894151	1.272961463737204	-0.01665513275562628	0.5452643711909906	1.657102233108684	3.003365656951579
777	21.087237	21.662553	55.378048	1.237106266088469	-0.01651270907401297	0.4033082174080342	1.630440031752935	3.256097213524144
778	11.010465	16.999773	61.968453	1.251821613295725	-0.0161041853081691	0.4372860399679425	1.623983706936359	3.396235093110945
779	10.428949	-46.289547	5.518608	1.856507352058814	0.004267273308110271	0.3460702526427935	1.819398632583537	3.291685741122176
780	11.363253	-53.631346	11.175336	1.818762877343963	0.008980902929525872	0.4637456041189434	2.000243324267194	3.68252185205134
781	6.91177	-45.795756	12.233909	1.913292091701802	-0.003754225613562125	0.2753770021743405	1.582238012008664	3.326235627982674
782	16.651845	-57.481335	19.671029	1.921122053321958	0.01020682345721095	0.4951438290262901	1.992986839002139	3.187206479107461
783	4.966771	-51.015005	16.437397	1.675228614359453	-0.006059048973273837	0.4904686578527971	2.010393331546622	3.619584739935108
784	6.637225	-41.930809	22.127572	1.823517115604486	0.02083581249454409	0.2896100587378074	1.820943158301326	3.179942628595887
785	4.963401	-57.380334	21.231307	1.631623437238244	0.02124466097949416	0.6143035400275797	1.956296395297694	3.545656814080913
786	8.30719	-64.579146	26.448606	1.657920162648597	0.02873365162485948	0.6191425410941767	1.974489493936996	3.331930292088811
787	6.389128	-48.039462	27.889307	1.649534284139895	0.00244488403800609	0.55170242272471	1.9630107030579	3.737931819223776
788	3.864742	-38.946261	29.678017	1.642164679458094	0.00784229831903907	0.5678661320291184	2.047065648068366	3.571143864131555
789	5.985694	-56.977109	28.801391	1.668449394255862	-0.01032163355066496	0.6104763493495212	1.91450609042949	3.448155992641682
790	10.838064	-51.117639	33.956088	1.847820352555197	0.01041472206098858	0.5014276644974477	1.860265968444228	3.083035058364636
791	9.385115	-42.561276	35.230808	1.751893353907713	-0.01812905953036829	0.4887727651840278	1.831673584209619	3.457200881184601
792	3.498389	-26.438489	35.534129	1.516934871128395	-0.00297257360963166	0.6336483536603857	1.912230313517562	3.835235949696564
793	5.028557	-34.578491	35.895106	1.554417801771995	-0.003683430937280908	0.6134505587470261	1.854178288077534	3.969339867190617
794	3.06874	-16.133459	36.580416	1.375459286350996	-0.02766575563557531	0.6304534904624429	1.802104406702322	3.489022834271919
795	5.609967	-62.760177	36.214195	1.637773066682004	0.006926871799255603	0.6162199276298201	1.891715572455545	3.344003285576658
796	10.624794	-49.686205	39.875343	1.667944130817511	-0.005645934431653262	0.5523141801143766	1.823387211333664	3.073239859284424
797	6.95783	-57.282302	45.579536	1.617321942986958	0.002841498712284029	0.5634976596072319	1.828774204777551	3.200234639935377
798	7.296519	-47.464084	46.231391	1.492035678345536	0.002459150153924086	0.6027964034825842	1.805273553572226	3.359987561295672
799	7.819422	-41.824603	41.057523	1.448084549038594	-0.005015217248747011	0.6510982217800708	1.788720081523995	3.433895137978763
