design_series	aggregate_state_id	composition_fraction	wavelength_nm	relative_emission_au
series_C	state_3	0.053	1528.0	0.01263
series_C	state_4	0.039	1528.0	0.01242
series_C	state_5	0.025	1528.0	0.01218
series_C	state_1	0.084	1529.0	0.0129
series_C	state_2	0.067	1529.0	0.01279
series_C	state_3	0.053	1529.0	0.01264
series_C	state_4	0.039	1529.0	0.01241
series_C	state_5	0.025	1529.0	0.01218
series_C	state_1	0.084	1530.0	0.01288
series_C	state_2	0.067	1530.0	0.01277
series_C	state_3	0.053	1530.0	0.01265
series_C	state_4	0.039	1530.0	0.01239
series_C	state_5	0.025	1530.0	0.01215
series_C	state_1	0.084	1531.0	0.01283
series_C	state_2	0.067	1531.0	0.01271
series_C	state_3	0.053	1531.0	0.01261
series_C	state_4	0.039	1531.0	0.01235
series_C	state_5	0.025	1531.0	0.01212
series_C	state_1	0.084	1532.0	0.01277
series_C	state_2	0.067	1532.0	0.01266
series_C	state_3	0.053	1532.0	0.01256
series_C	state_4	0.039	1532.0	0.01228
series_C	state_5	0.025	1532.0	0.01207
series_C	state_1	0.084	1533.0	0.01272
series_C	state_2	0.067	1533.0	0.0126
series_C	state_3	0.053	1533.0	0.01252
series_C	state_4	0.039	1533.0	0.01219
series_C	state_5	0.025	1533.0	0.01202
series_C	state_1	0.084	1534.0	0.01265
series_C	state_2	0.067	1534.0	0.01254
series_C	state_3	0.053	1534.0	0.01245
series_C	state_4	0.039	1534.0	0.01214
series_C	state_5	0.025	1534.0	0.01196
series_C	state_1	0.084	1535.0	0.0126
series_C	state_2	0.067	1535.0	0.01249
series_C	state_3	0.053	1535.0	0.01236
series_C	state_4	0.039	1535.0	0.01208
series_C	state_5	0.025	1535.0	0.01188
series_C	state_1	0.084	1536.0	0.01253
series_C	state_2	0.067	1536.0	0.01242
series_C	state_3	0.053	1536.0	0.01226
series_C	state_4	0.039	1536.0	0.01205
series_C	state_5	0.025	1536.0	0.01184
series_C	state_1	0.084	1537.0	0.01245
series_C	state_2	0.067	1537.0	0.01235
series_C	state_3	0.053	1537.0	0.01218
series_C	state_4	0.039	1537.0	0.01201
series_C	state_5	0.025	1537.0	0.01178
series_C	state_1	0.084	1538.0	0.01238
series_C	state_2	0.067	1538.0	0.01228
series_C	state_3	0.053	1538.0	0.01208
series_C	state_4	0.039	1538.0	0.01195
series_C	state_5	0.025	1538.0	0.01168
series_C	state_1	0.084	1539.0	0.01235
series_C	state_2	0.067	1539.0	0.01224
series_C	state_3	0.053	1539.0	0.01201
series_C	state_4	0.039	1539.0	0.01192
series_C	state_5	0.025	1539.0	0.01163
series_C	state_1	0.084	1540.0	0.01233
series_C	state_2	0.067	1540.0	0.01218
series_C	state_3	0.053	1540.0	0.01195
series_C	state_4	0.039	1540.0	0.01187
series_C	state_5	0.025	1540.0	0.01157
series_C	state_1	0.084	1541.0	0.01232
series_C	state_2	0.067	1541.0	0.01215
series_C	state_3	0.053	1541.0	0.01191
series_C	state_4	0.039	1541.0	0.01187
series_C	state_5	0.025	1541.0	0.01151
series_C	state_1	0.084	1542.0	0.0123
series_C	state_2	0.067	1542.0	0.01212
series_C	state_3	0.053	1542.0	0.01186
series_C	state_4	0.039	1542.0	0.01184
series_C	state_5	0.025	1542.0	0.01151
series_C	state_1	0.084	1543.0	0.0123
series_C	state_2	0.067	1543.0	0.01211
series_C	state_3	0.053	1543.0	0.01184
series_C	state_4	0.039	1543.0	0.0118
series_C	state_5	0.025	1543.0	0.01147
series_C	state_1	0.084	1544.0	0.01228
series_C	state_2	0.067	1544.0	0.01209
series_C	state_3	0.053	1544.0	0.01182
series_C	state_4	0.039	1544.0	0.01178
series_C	state_5	0.025	1544.0	0.01143
series_C	state_1	0.084	1545.0	0.01225
series_C	state_2	0.067	1545.0	0.01208
series_C	state_3	0.053	1545.0	0.01181
series_C	state_4	0.039	1545.0	0.01174
series_C	state_5	0.025	1545.0	0.01141
series_C	state_1	0.084	1546.0	0.01225
series_C	state_2	0.067	1546.0	0.01209
series_C	state_3	0.053	1546.0	0.0118
series_C	state_4	0.039	1546.0	0.01169
series_C	state_5	0.025	1546.0	0.01143
series_C	state_1	0.084	1547.0	0.01224
series_C	state_2	0.067	1547.0	0.01208
series_C	state_3	0.053	1547.0	0.01182
series_C	state_4	0.039	1547.0	0.01171
series_C	state_5	0.025	1547.0	0.01145
series_C	state_1	0.084	1548.0	0.01225
series_C	state_2	0.067	1548.0	0.01208
series_C	state_3	0.053	1548.0	0.01183
series_C	state_4	0.039	1548.0	0.01171
series_C	state_5	0.025	1548.0	0.01144
series_C	state_1	0.084	1549.0	0.01225
series_C	state_2	0.067	1549.0	0.01207
series_C	state_3	0.053	1549.0	0.01183
series_C	state_4	0.039	1549.0	0.0117
series_C	state_5	0.025	1549.0	0.01143
series_C	state_1	0.084	1550.0	0.01224
series_C	state_2	0.067	1550.0	0.01205
series_C	state_3	0.053	1550.0	0.01178
series_C	state_4	0.039	1550.0	0.01167
series_C	state_5	0.025	1550.0	0.01142
series_C	state_1	0.084	1551.0	0.01222
series_C	state_2	0.067	1551.0	0.01206
series_C	state_3	0.053	1551.0	0.01176
series_C	state_4	0.039	1551.0	0.01167
series_C	state_5	0.025	1551.0	0.01141
series_C	state_1	0.084	1552.0	0.01219
series_C	state_2	0.067	1552.0	0.01203
series_C	state_3	0.053	1552.0	0.01177
series_C	state_4	0.039	1552.0	0.01165
series_C	state_5	0.025	1552.0	0.0114
series_C	state_1	0.084	1553.0	0.01219
series_C	state_2	0.067	1553.0	0.01201
series_C	state_3	0.053	1553.0	0.01177
series_C	state_4	0.039	1553.0	0.01162
series_C	state_5	0.025	1553.0	0.01143
series_C	state_1	0.084	1554.0	0.01215
series_C	state_2	0.067	1554.0	0.01202
series_C	state_3	0.053	1554.0	0.01176
series_C	state_4	0.039	1554.0	0.01162
series_C	state_5	0.025	1554.0	0.01145
series_C	state_1	0.084	1555.0	0.01211
series_C	state_2	0.067	1555.0	0.012
series_C	state_3	0.053	1555.0	0.01178
series_C	state_4	0.039	1555.0	0.01163
series_C	state_5	0.025	1555.0	0.01142
series_C	state_1	0.084	1556.0	0.01208
series_C	state_2	0.067	1556.0	0.01198
series_C	state_3	0.053	1556.0	0.01178
series_C	state_4	0.039	1556.0	0.01164
series_C	state_5	0.025	1556.0	0.01143
series_C	state_1	0.084	1557.0	0.01206
series_C	state_2	0.067	1557.0	0.01198
series_C	state_3	0.053	1557.0	0.0118
series_C	state_4	0.039	1557.0	0.01161
series_C	state_5	0.025	1557.0	0.01143
series_C	state_1	0.084	1558.0	0.01207
series_C	state_2	0.067	1558.0	0.01195
series_C	state_3	0.053	1558.0	0.01181
series_C	state_4	0.039	1558.0	0.0116
series_C	state_5	0.025	1558.0	0.01136
series_C	state_1	0.084	1559.0	0.01207
series_C	state_2	0.067	1559.0	0.01193
series_C	state_3	0.053	1559.0	0.01182
series_C	state_4	0.039	1559.0	0.01161
series_C	state_5	0.025	1559.0	0.01134
series_C	state_1	0.084	1560.0	0.01205
series_C	state_2	0.067	1560.0	0.01188
series_C	state_3	0.053	1560.0	0.01184
series_C	state_4	0.039	1560.0	0.01161
series_C	state_5	0.025	1560.0	0.0113
series_C	state_1	0.084	1561.0	0.01204
series_C	state_2	0.067	1561.0	0.01192
series_C	state_3	0.053	1561.0	0.01185
series_C	state_4	0.039	1561.0	0.01163
series_C	state_5	0.025	1561.0	0.01127
series_C	state_1	0.084	1562.0	0.01202
series_C	state_2	0.067	1562.0	0.0119
series_C	state_3	0.053	1562.0	0.01186
series_C	state_4	0.039	1562.0	0.01163
series_C	state_5	0.025	1562.0	0.01127
series_C	state_1	0.084	1563.0	0.01203
series_C	state_2	0.067	1563.0	0.01188
series_C	state_3	0.053	1563.0	0.01186
series_C	state_4	0.039	1563.0	0.01162
series_C	state_5	0.025	1563.0	0.01126
series_C	state_1	0.084	1564.0	0.01201
series_C	state_2	0.067	1564.0	0.01188
series_C	state_3	0.053	1564.0	0.01185
series_C	state_4	0.039	1564.0	0.01166
series_C	state_5	0.025	1564.0	0.0113
series_C	state_1	0.084	1565.0	0.01201
series_C	state_2	0.067	1565.0	0.01185
series_C	state_3	0.053	1565.0	0.01184
series_C	state_4	0.039	1565.0	0.01168
series_C	state_5	0.025	1565.0	0.01133
series_C	state_1	0.084	1566.0	0.01202
series_C	state_2	0.067	1566.0	0.01187
series_C	state_3	0.053	1566.0	0.01184
series_C	state_4	0.039	1566.0	0.01167
series_C	state_5	0.025	1566.0	0.01136
series_C	state_1	0.084	1567.0	0.01199
series_C	state_2	0.067	1567.0	0.01184
series_C	state_3	0.053	1567.0	0.01184
series_C	state_4	0.039	1567.0	0.01165
series_C	state_5	0.025	1567.0	0.01139
series_C	state_1	0.084	1568.0	0.01196
series_C	state_2	0.067	1568.0	0.01184
series_C	state_3	0.053	1568.0	0.01179
series_C	state_4	0.039	1568.0	0.01159
series_C	state_5	0.025	1568.0	0.01141
series_C	state_1	0.084	1569.0	0.01198
series_C	state_2	0.067	1569.0	0.01183
series_C	state_3	0.053	1569.0	0.01176
series_C	state_4	0.039	1569.0	0.01158
series_C	state_5	0.025	1569.0	0.01142
series_C	state_1	0.084	1570.0	0.01194
series_C	state_2	0.067	1570.0	0.01183
series_C	state_3	0.053	1570.0	0.01169
series_C	state_4	0.039	1570.0	0.01157
series_C	state_5	0.025	1570.0	0.01143
series_C	state_1	0.084	1571.0	0.01191
series_C	state_2	0.067	1571.0	0.01183
series_C	state_3	0.053	1571.0	0.0117
series_C	state_4	0.039	1571.0	0.01159
series_C	state_5	0.025	1571.0	0.01146
series_C	state_1	0.084	1572.0	0.0119
series_C	state_2	0.067	1572.0	0.01177
series_C	state_3	0.053	1572.0	0.01169
series_C	state_4	0.039	1572.0	0.01156
series_C	state_5	0.025	1572.0	0.01149
series_C	state_1	0.084	1573.0	0.01191
series_C	state_2	0.067	1573.0	0.01176
series_C	state_3	0.053	1573.0	0.01167
series_C	state_4	0.039	1573.0	0.01152
series_C	state_5	0.025	1573.0	0.01152
series_C	state_1	0.084	1574.0	0.0119
series_C	state_2	0.067	1574.0	0.01174
series_C	state_3	0.053	1574.0	0.01164
series_C	state_4	0.039	1574.0	0.01151
series_C	state_5	0.025	1574.0	0.01152
series_C	state_1	0.084	1575.0	0.01191
series_C	state_2	0.067	1575.0	0.01171
series_C	state_3	0.053	1575.0	0.01166
series_C	state_4	0.039	1575.0	0.01152
series_C	state_5	0.025	1575.0	0.01147
series_C	state_1	0.084	1576.0	0.01191
series_C	state_2	0.067	1576.0	0.01171
series_C	state_3	0.053	1576.0	0.01164
series_C	state_4	0.039	1576.0	0.01146
series_C	state_5	0.025	1576.0	0.01144
series_C	state_1	0.084	1577.0	0.01192
series_C	state_2	0.067	1577.0	0.01169
series_C	state_3	0.053	1577.0	0.01163
series_C	state_4	0.039	1577.0	0.01145
series_C	state_5	0.025	1577.0	0.01142
series_C	state_1	0.084	1578.0	0.01193
series_C	state_2	0.067	1578.0	0.01168
series_C	state_3	0.053	1578.0	0.01162
series_C	state_4	0.039	1578.0	0.0115
series_C	state_5	0.025	1578.0	0.01137
series_C	state_1	0.084	1579.0	0.01193
series_C	state_2	0.067	1579.0	0.01167
series_C	state_3	0.053	1579.0	0.01159
series_C	state_4	0.039	1579.0	0.01151
series_C	state_5	0.025	1579.0	0.01135
series_C	state_1	0.084	1580.0	0.01191
series_C	state_2	0.067	1580.0	0.01166
series_C	state_3	0.053	1580.0	0.0116
series_C	state_4	0.039	1580.0	0.01151
series_C	state_5	0.025	1580.0	0.01134
series_C	state_1	0.084	1581.0	0.01194
series_C	state_2	0.067	1581.0	0.01171
series_C	state_3	0.053	1581.0	0.01157
series_C	state_4	0.039	1581.0	0.0115
series_C	state_5	0.025	1581.0	0.01131
series_C	state_1	0.084	1582.0	0.01192
series_C	state_2	0.067	1582.0	0.01171
series_C	state_3	0.053	1582.0	0.01153
series_C	state_4	0.039	1582.0	0.01151
series_C	state_5	0.025	1582.0	0.0113
series_C	state_1	0.084	1583.0	0.01191
series_C	state_2	0.067	1583.0	0.01172
series_C	state_3	0.053	1583.0	0.01154
series_C	state_4	0.039	1583.0	0.0115
series_C	state_5	0.025	1583.0	0.01132
series_C	state_1	0.084	1584.0	0.01186
series_C	state_2	0.067	1584.0	0.01178
series_C	state_3	0.053	1584.0	0.01157
series_C	state_4	0.039	1584.0	0.01149
series_C	state_5	0.025	1584.0	0.01131
series_C	state_1	0.084	1585.0	0.01184
series_C	state_2	0.067	1585.0	0.01179
series_C	state_3	0.053	1585.0	0.0116
series_C	state_4	0.039	1585.0	0.01148
series_C	state_5	0.025	1585.0	0.0113
series_C	state_1	0.084	1586.0	0.01184
series_C	state_2	0.067	1586.0	0.01182
series_C	state_3	0.053	1586.0	0.01161
series_C	state_4	0.039	1586.0	0.01143
series_C	state_5	0.025	1586.0	0.01131
series_C	state_1	0.084	1587.0	0.01179
series_C	state_2	0.067	1587.0	0.01181
series_C	state_3	0.053	1587.0	0.01162
series_C	state_4	0.039	1587.0	0.0114
series_C	state_5	0.025	1587.0	0.01131
series_C	state_1	0.084	1588.0	0.01177
series_C	state_2	0.067	1588.0	0.01184
series_C	state_3	0.053	1588.0	0.01159
series_C	state_4	0.039	1588.0	0.01141
series_C	state_5	0.025	1588.0	0.01133
series_C	state_1	0.084	1589.0	0.01176
series_C	state_2	0.067	1589.0	0.01185
series_C	state_3	0.053	1589.0	0.0116
series_C	state_4	0.039	1589.0	0.01138
series_C	state_5	0.025	1589.0	0.01132
series_C	state_1	0.084	1590.0	0.01174
series_C	state_2	0.067	1590.0	0.01182
series_C	state_3	0.053	1590.0	0.01158
series_C	state_4	0.039	1590.0	0.01136
series_C	state_5	0.025	1590.0	0.01132
series_C	state_1	0.084	1591.0	0.01172
series_C	state_2	0.067	1591.0	0.0118
series_C	state_3	0.053	1591.0	0.01158
series_C	state_4	0.039	1591.0	0.01136
series_C	state_5	0.025	1591.0	0.01133
series_C	state_1	0.084	1592.0	0.01172
series_C	state_2	0.067	1592.0	0.01178
series_C	state_3	0.053	1592.0	0.01157
series_C	state_4	0.039	1592.0	0.01135
series_C	state_5	0.025	1592.0	0.01134
series_C	state_1	0.084	1593.0	0.01171
series_C	state_2	0.067	1593.0	0.01175
series_C	state_3	0.053	1593.0	0.01156
series_C	state_4	0.039	1593.0	0.01135
series_C	state_5	0.025	1593.0	0.01135
series_C	state_1	0.084	1594.0	0.01172
series_C	state_2	0.067	1594.0	0.01171
series_C	state_3	0.053	1594.0	0.01155
series_C	state_4	0.039	1594.0	0.01135
series_C	state_5	0.025	1594.0	0.01136
series_C	state_1	0.084	1595.0	0.01172
series_C	state_2	0.067	1595.0	0.01166
series_C	state_3	0.053	1595.0	0.01153
series_C	state_4	0.039	1595.0	0.01135
series_C	state_5	0.025	1595.0	0.01138
series_C	state_1	0.084	1596.0	0.01173
series_C	state_2	0.067	1596.0	0.01161
series_C	state_3	0.053	1596.0	0.01152
series_C	state_4	0.039	1596.0	0.01136
series_C	state_5	0.025	1596.0	0.01139
series_C	state_1	0.084	1597.0	0.01174
series_C	state_2	0.067	1597.0	0.01155
series_C	state_3	0.053	1597.0	0.0115
series_C	state_4	0.039	1597.0	0.01137
series_C	state_5	0.025	1597.0	0.01141
series_C	state_1	0.084	1598.0	0.01176
series_C	state_2	0.067	1598.0	0.01148
series_C	state_3	0.053	1598.0	0.01149
series_C	state_4	0.039	1598.0	0.01138
series_C	state_5	0.025	1598.0	0.01143
series_C	state_1	0.084	1599.0	0.01178
series_C	state_2	0.067	1599.0	0.01141
series_C	state_3	0.053	1599.0	0.01147
series_C	state_4	0.039	1599.0	0.01139
series_C	state_5	0.025	1599.0	0.01146
series_C	state_1	0.084	1600.0	0.01181
series_C	state_2	0.067	1600.0	0.01133
series_C	state_3	0.053	1600.0	0.01145
series_C	state_4	0.039	1600.0	0.01141
series_C	state_5	0.025	1600.0	0.01148
reference_series	state_1	0.118	1050.0	0.01182
reference_series	state_2	0.089	1050.0	0.01126
reference_series	state_3	0.065	1050.0	0.01185
reference_series	state_4	0.03	1050.0	0.01168
reference_series	state_5	0.01	1050.0	0.01091
reference_series	state_1	0.118	1051.0	0.01183
reference_series	state_2	0.089	1051.0	0.01129
reference_series	state_3	0.065	1051.0	0.01187
reference_series	state_4	0.03	1051.0	0.01169
reference_series	state_5	0.01	1051.0	0.01096
reference_series	state_1	0.118	1052.0	0.01185
reference_series	state_2	0.089	1052.0	0.01133
reference_series	state_3	0.065	1052.0	0.01189
reference_series	state_4	0.03	1052.0	0.01171
reference_series	state_5	0.01	1052.0	0.01102
reference_series	state_1	0.118	1053.0	0.01187
reference_series	state_2	0.089	1053.0	0.01137
reference_series	state_3	0.065	1053.0	0.01191
reference_series	state_4	0.03	1053.0	0.01173
reference_series	state_5	0.01	1053.0	0.01108
reference_series	state_1	0.118	1054.0	0.01189
reference_series	state_2	0.089	1054.0	0.01141
reference_series	state_3	0.065	1054.0	0.01194
reference_series	state_4	0.03	1054.0	0.01175
reference_series	state_5	0.01	1054.0	0.01114
reference_series	state_1	0.118	1055.0	0.01191
reference_series	state_2	0.089	1055.0	0.01146
reference_series	state_3	0.065	1055.0	0.01196
reference_series	state_4	0.03	1055.0	0.01178
reference_series	state_5	0.01	1055.0	0.0112
reference_series	state_1	0.118	1056.0	0.01194
reference_series	state_2	0.089	1056.0	0.0115
reference_series	state_3	0.065	1056.0	0.01199
reference_series	state_4	0.03	1056.0	0.0118
reference_series	state_5	0.01	1056.0	0.01126
reference_series	state_1	0.118	1057.0	0.01196
reference_series	state_2	0.089	1057.0	0.01155
reference_series	state_3	0.065	1057.0	0.01203
reference_series	state_4	0.03	1057.0	0.01183
reference_series	state_5	0.01	1057.0	0.01132
reference_series	state_1	0.118	1058.0	0.01199
reference_series	state_2	0.089	1058.0	0.0116
reference_series	state_3	0.065	1058.0	0.01207
reference_series	state_4	0.03	1058.0	0.01186
reference_series	state_5	0.01	1058.0	0.01138
reference_series	state_1	0.118	1059.0	0.01203
reference_series	state_2	0.089	1059.0	0.01165
reference_series	state_3	0.065	1059.0	0.01211
reference_series	state_4	0.03	1059.0	0.0119
reference_series	state_5	0.01	1059.0	0.01144
reference_series	state_1	0.118	1060.0	0.01206
reference_series	state_2	0.089	1060.0	0.01171
reference_series	state_3	0.065	1060.0	0.01215
reference_series	state_4	0.03	1060.0	0.01193
reference_series	state_5	0.01	1060.0	0.0115
reference_series	state_1	0.118	1061.0	0.0121
reference_series	state_2	0.089	1061.0	0.01176
reference_series	state_3	0.065	1061.0	0.0122
reference_series	state_4	0.03	1061.0	0.01197
reference_series	state_5	0.01	1061.0	0.01156
reference_series	state_1	0.118	1062.0	0.01214
reference_series	state_2	0.089	1062.0	0.01182
reference_series	state_3	0.065	1062.0	0.01225
reference_series	state_4	0.03	1062.0	0.01201
reference_series	state_5	0.01	1062.0	0.01162
reference_series	state_1	0.118	1063.0	0.01219
reference_series	state_2	0.089	1063.0	0.01188
reference_series	state_3	0.065	1063.0	0.0123
reference_series	state_4	0.03	1063.0	0.01205
reference_series	state_5	0.01	1063.0	0.01169
reference_series	state_1	0.118	1064.0	0.01223
reference_series	state_2	0.089	1064.0	0.01195
reference_series	state_3	0.065	1064.0	0.01236
reference_series	state_4	0.03	1064.0	0.0121
reference_series	state_5	0.01	1064.0	0.01175
reference_series	state_1	0.118	1065.0	0.01228
reference_series	state_2	0.089	1065.0	0.01201
reference_series	state_3	0.065	1065.0	0.01242
reference_series	state_4	0.03	1065.0	0.01215
reference_series	state_5	0.01	1065.0	0.01181
reference_series	state_1	0.118	1066.0	0.01233
reference_series	state_2	0.089	1066.0	0.01208
reference_series	state_3	0.065	1066.0	0.01248
reference_series	state_4	0.03	1066.0	0.0122
reference_series	state_5	0.01	1066.0	0.01187
reference_series	state_1	0.118	1067.0	0.01239
reference_series	state_2	0.089	1067.0	0.01215
reference_series	state_3	0.065	1067.0	0.01255
reference_series	state_4	0.03	1067.0	0.01225
reference_series	state_5	0.01	1067.0	0.01194
reference_series	state_1	0.118	1068.0	0.01244
reference_series	state_2	0.089	1068.0	0.01222
reference_series	state_3	0.065	1068.0	0.01262
reference_series	state_4	0.03	1068.0	0.0123
reference_series	state_5	0.01	1068.0	0.012
reference_series	state_1	0.118	1069.0	0.0125
reference_series	state_2	0.089	1069.0	0.01229
reference_series	state_3	0.065	1069.0	0.01269
reference_series	state_4	0.03	1069.0	0.01236
reference_series	state_5	0.01	1069.0	0.01206
reference_series	state_1	0.118	1070.0	0.01257
reference_series	state_2	0.089	1070.0	0.01237
reference_series	state_3	0.065	1070.0	0.01276
reference_series	state_4	0.03	1070.0	0.01242
reference_series	state_5	0.01	1070.0	0.01213
reference_series	state_1	0.118	1071.0	0.01261
reference_series	state_2	0.089	1071.0	0.01243
reference_series	state_3	0.065	1071.0	0.01283
reference_series	state_4	0.03	1071.0	0.01248
reference_series	state_5	0.01	1071.0	0.0122
reference_series	state_1	0.118	1072.0	0.01266
reference_series	state_2	0.089	1072.0	0.0125
reference_series	state_3	0.065	1072.0	0.01289
reference_series	state_4	0.03	1072.0	0.01255
reference_series	state_5	0.01	1072.0	0.01226
reference_series	state_1	0.118	1073.0	0.01274
reference_series	state_2	0.089	1073.0	0.01257
reference_series	state_3	0.065	1073.0	0.01295
reference_series	state_4	0.03	1073.0	0.01262
reference_series	state_5	0.01	1073.0	0.01233
reference_series	state_1	0.118	1074.0	0.01281
reference_series	state_2	0.089	1074.0	0.01265
reference_series	state_3	0.065	1074.0	0.01304
reference_series	state_4	0.03	1074.0	0.01269
reference_series	state_5	0.01	1074.0	0.0124
reference_series	state_1	0.118	1075.0	0.01289
reference_series	state_2	0.089	1075.0	0.01273
reference_series	state_3	0.065	1075.0	0.01312
reference_series	state_4	0.03	1075.0	0.01276
reference_series	state_5	0.01	1075.0	0.01246
reference_series	state_1	0.118	1076.0	0.01297
reference_series	state_2	0.089	1076.0	0.01281
reference_series	state_3	0.065	1076.0	0.01322
reference_series	state_4	0.03	1076.0	0.01284
reference_series	state_5	0.01	1076.0	0.01254
reference_series	state_1	0.118	1077.0	0.01303
reference_series	state_2	0.089	1077.0	0.0129
reference_series	state_3	0.065	1077.0	0.01332
reference_series	state_4	0.03	1077.0	0.01292
reference_series	state_5	0.01	1077.0	0.01262
reference_series	state_1	0.118	1078.0	0.01311
reference_series	state_2	0.089	1078.0	0.01299
reference_series	state_3	0.065	1078.0	0.01342
reference_series	state_4	0.03	1078.0	0.01299
reference_series	state_5	0.01	1078.0	0.01269
reference_series	state_1	0.118	1079.0	0.01315
reference_series	state_2	0.089	1079.0	0.01308
reference_series	state_3	0.065	1079.0	0.01353
reference_series	state_4	0.03	1079.0	0.01307
reference_series	state_5	0.01	1079.0	0.01276
reference_series	state_1	0.118	1080.0	0.01324
reference_series	state_2	0.089	1080.0	0.01318
reference_series	state_3	0.065	1080.0	0.01365
reference_series	state_4	0.03	1080.0	0.01316
reference_series	state_5	0.01	1080.0	0.01283
reference_series	state_1	0.118	1081.0	0.01331
reference_series	state_2	0.089	1081.0	0.01329
reference_series	state_3	0.065	1081.0	0.01377
reference_series	state_4	0.03	1081.0	0.01324
reference_series	state_5	0.01	1081.0	0.01291
reference_series	state_1	0.118	1082.0	0.0134
reference_series	state_2	0.089	1082.0	0.0134
reference_series	state_3	0.065	1082.0	0.0139
reference_series	state_4	0.03	1082.0	0.01332
reference_series	state_5	0.01	1082.0	0.01298
reference_series	state_1	0.118	1083.0	0.0135
reference_series	state_2	0.089	1083.0	0.01351
reference_series	state_3	0.065	1083.0	0.01402
reference_series	state_4	0.03	1083.0	0.01341
reference_series	state_5	0.01	1083.0	0.01304
reference_series	state_1	0.118	1084.0	0.01361
reference_series	state_2	0.089	1084.0	0.01363
reference_series	state_3	0.065	1084.0	0.01414
reference_series	state_4	0.03	1084.0	0.0135
reference_series	state_5	0.01	1084.0	0.0131
reference_series	state_1	0.118	1085.0	0.01374
reference_series	state_2	0.089	1085.0	0.01376
reference_series	state_3	0.065	1085.0	0.01429
reference_series	state_4	0.03	1085.0	0.01359
reference_series	state_5	0.01	1085.0	0.01316
reference_series	state_1	0.118	1086.0	0.01387
reference_series	state_2	0.089	1086.0	0.01389
reference_series	state_3	0.065	1086.0	0.01444
reference_series	state_4	0.03	1086.0	0.01369
reference_series	state_5	0.01	1086.0	0.01321
reference_series	state_1	0.118	1087.0	0.01399
reference_series	state_2	0.089	1087.0	0.01402
reference_series	state_3	0.065	1087.0	0.01459
reference_series	state_4	0.03	1087.0	0.01378
reference_series	state_5	0.01	1087.0	0.01326
reference_series	state_1	0.118	1088.0	0.01413
reference_series	state_2	0.089	1088.0	0.01416
reference_series	state_3	0.065	1088.0	0.01474
reference_series	state_4	0.03	1088.0	0.01388
reference_series	state_5	0.01	1088.0	0.01332
reference_series	state_1	0.118	1089.0	0.01428
reference_series	state_2	0.089	1089.0	0.0143
reference_series	state_3	0.065	1089.0	0.01488
reference_series	state_4	0.03	1089.0	0.01399
reference_series	state_5	0.01	1089.0	0.01337
reference_series	state_1	0.118	1090.0	0.01443
reference_series	state_2	0.089	1090.0	0.01444
reference_series	state_3	0.065	1090.0	0.01504
reference_series	state_4	0.03	1090.0	0.01409
reference_series	state_5	0.01	1090.0	0.01343
reference_series	state_1	0.118	1091.0	0.0146
reference_series	state_2	0.089	1091.0	0.01459
reference_series	state_3	0.065	1091.0	0.01518
reference_series	state_4	0.03	1091.0	0.0142
reference_series	state_5	0.01	1091.0	0.01348
reference_series	state_1	0.118	1092.0	0.01479
reference_series	state_2	0.089	1092.0	0.01474
reference_series	state_3	0.065	1092.0	0.01534
reference_series	state_4	0.03	1092.0	0.01431
reference_series	state_5	0.01	1092.0	0.01353
reference_series	state_1	0.118	1093.0	0.01497
reference_series	state_2	0.089	1093.0	0.0149
reference_series	state_3	0.065	1093.0	0.01549
reference_series	state_4	0.03	1093.0	0.01442
reference_series	state_5	0.01	1093.0	0.01358
reference_series	state_1	0.118	1094.0	0.01516
reference_series	state_2	0.089	1094.0	0.01506
reference_series	state_3	0.065	1094.0	0.01564
reference_series	state_4	0.03	1094.0	0.01453
reference_series	state_5	0.01	1094.0	0.01363
reference_series	state_1	0.118	1095.0	0.01537
reference_series	state_2	0.089	1095.0	0.01522
reference_series	state_3	0.065	1095.0	0.01578
reference_series	state_4	0.03	1095.0	0.01464
reference_series	state_5	0.01	1095.0	0.01369
reference_series	state_1	0.118	1096.0	0.01556
reference_series	state_2	0.089	1096.0	0.01538
reference_series	state_3	0.065	1096.0	0.01591
reference_series	state_4	0.03	1096.0	0.01475
reference_series	state_5	0.01	1096.0	0.01375
reference_series	state_1	0.118	1097.0	0.01577
reference_series	state_2	0.089	1097.0	0.01554
reference_series	state_3	0.065	1097.0	0.01605
reference_series	state_4	0.03	1097.0	0.01486
reference_series	state_5	0.01	1097.0	0.0138
reference_series	state_1	0.118	1098.0	0.01596
reference_series	state_2	0.089	1098.0	0.0157
reference_series	state_3	0.065	1098.0	0.01618
reference_series	state_4	0.03	1098.0	0.01496
reference_series	state_5	0.01	1098.0	0.01385
reference_series	state_1	0.118	1099.0	0.01615
reference_series	state_2	0.089	1099.0	0.01587
reference_series	state_3	0.065	1099.0	0.0163
reference_series	state_4	0.03	1099.0	0.01507
reference_series	state_5	0.01	1099.0	0.0139
reference_series	state_1	0.118	1100.0	0.01635
reference_series	state_2	0.089	1100.0	0.01603
reference_series	state_3	0.065	1100.0	0.01643
reference_series	state_4	0.03	1100.0	0.01517
reference_series	state_5	0.01	1100.0	0.01395
reference_series	state_1	0.118	1101.0	0.01657
reference_series	state_2	0.089	1101.0	0.01619
reference_series	state_3	0.065	1101.0	0.01655
reference_series	state_4	0.03	1101.0	0.01527
reference_series	state_5	0.01	1101.0	0.01399
